ideal_mdot [kg/s],ideal_is_choked [-],ideal_tank.mass [kg],ideal_tank.volume [m^3],ideal_tank.inenergy [J],ideal_tank.pressure [Pa],ideal_tank.temperature [degK],ideal_tank.density [kg/m^3],ideal_tank.sp_inenergy [J/kg],ideal_tank.sp_enthalpy [J/kg],atmospheric.pressure [Pa],time [s]
0.1508545489544259,1.0,0.07550635984454196,0.0037854117839999993,22662.807938672715,4197558.905514573,95.40686548742421,19.946670046225538,300144.35850612546,510583.43910388503,101325.0,0.54
0.15043124342653327,1.0,0.07535592860111542,0.0037854117839999993,22586.000237055323,4182694.2581082657,95.2720209721884,19.90693031591076,299724.2639873859,509836.7319435938,101325.0,0.541
0.15000950780604103,1.0,0.07520591909330938,0.0037854117839999993,22509.519879835025,4167895.961313096,95.13748967777732,19.867301996360403,299305.163093706,509091.87505271455,101325.0,0.542
0.14958933472506325,1.0,0.07505632975858433,0.0037854117839999993,22433.365164931954,4153163.653015145,95.00327055022713,19.827784674795197,298887.05239235616,508348.86172371276,101325.0,0.543
0.14917071685802227,1.0,0.0749071590417263,0.0037854117839999993,22357.534400814668,4138496.973457489,94.86936254031335,19.788377940371074,298469.9284665251,507607.6852815682,101325.0,0.544
0.14875364692135945,1.0,0.07475840539480494,0.0037854117839999993,22282.025906423725,4123895.5652222773,94.73576460352389,19.7490813841681,298053.78791522665,506868.33908357663,101325.0,0.545
0.14833811767324814,1.0,0.0746100672771317,0.0037854117839999993,22206.8380110959,4109359.0732129524,94.6024757000322,19.709894599179414,297638.627353207,506130.816519152,101325.0,0.546
0.14792412191330892,1.0,0.07446214315521839,0.0037854117839999993,22131.96905448904,4094887.1446366664,94.46949479467096,19.670817180300297,297224.443410853,505395.11100963305,101325.0,0.547
0.14751165248232764,1.0,0.07431463150273607,0.0037854117839999993,22057.41738650752,4080479.4289868213,94.33682085690576,19.6318487243173,296811.2327341006,504661.216008089,101325.0,0.548
0.14710070226197489,1.0,0.0741675308004741,0.0037854117839999993,21983.18136722835,4066135.578025755,94.20445286080866,19.592988829897433,296398.99198434455,503929.1249991266,101325.0,0.549
0.14669126417452832,1.0,0.07402083953629957,0.0037854117839999993,21909.259366827864,4051855.2457675985,94.0723897850325,19.554237097577435,295987.71783834795,503198.8314987003,101325.0,0.55
0.14628333118259668,1.0,0.07387455620511697,0.0037854117839999993,21835.649765509042,4037638.088461274,93.9406306127849,19.515593129753142,295577.406988153,502470.32905392203,101325.0,0.551
0.14587689628884648,1.0,0.07372867930882812,0.0037854117839999993,21762.35095342942,4023483.7645736337,93.80917433180278,19.47705653066888,295168.0561409926,501743.61124287324,101325.0,0.552
0.14547195253573061,1.0,0.0735832073562924,0.0037854117839999993,21689.361330629592,4009391.934772759,93.67801993432685,19.43862690640697,294759.66201920185,501018.67167441896,101325.0,0.553
0.14506849300521912,1.0,0.07343813886328718,0.0037854117839999993,21616.67930696231,3995362.2619113787,93.54716641707627,19.400303864877277,294352.22136013047,500295.503988021,101325.0,0.554
0.14466651081853157,1.0,0.07329347235246865,0.0037854117839999993,21544.303302022163,3981394.4110104665,93.41661278122363,19.362087015806853,293945.7309160563,499574.1018535555,101325.0,0.555
0.14426599913587296,1.0,0.07314920635333277,0.0037854117839999993,21472.231745075853,3967488.049242941,93.28635803236995,19.32397597072963,293540.1874540987,498854.45897112845,101325.0,0.556
0.14386695115616993,1.0,0.0730053394021766,0.0037854117839999993,21400.463074993015,3953642.8459175387,93.15640118051995,19.285970342976196,293135.587756133,498136.56907089613,101325.0,0.557
0.14346936011681038,1.0,0.0728618700420598,0.0037854117839999993,21328.99574017763,3939858.4724628073,93.02674124005745,19.248069747663628,292731.9286187053,497420.425912884,101325.0,0.558
0.1430732192933846,1.0,0.07271879682276641,0.0037854117839999993,21257.82819849999,3926134.6024112403,92.8973772297209,19.21027380168541,292329.2068529481,496706.02328680776,101325.0,0.559
0.14267852199942818,1.0,0.07257611830076699,0.0037854117839999993,21186.958917229214,3912470.911383551,92.76830817257915,19.172582123701392,291927.41928449634,495993.3550118965,101325.0,0.56
0.14228526158616747,1.0,0.07243383303918083,0.0037854117839999993,21116.386372966346,3898867.0770730763,92.6395330960073,19.13499433412786,291526.56275340414,495282.41493671667,101325.0,0.561
0.14189343144226668,1.0,0.07229193960773857,0.0037854117839999993,21046.10905157796,3885322.7792303218,92.51105103166275,19.09751005512762,291126.63411406183,494573.19693899545,101325.0,0.562
0.14150302499357703,1.0,0.07215043658274499,0.0037854117839999993,20976.12544813035,3871837.6996476306,92.38286101546153,19.06012891060018,290727.6302351143,493865.6949254497,101325.0,0.5630000000000001
0.14111403570288802,1.0,0.0720093225470421,0.0037854117839999993,20906.43406682421,3858411.5221439903,92.25496208755459,19.022850526172007,290329.5479993788,493159.9028316114,101325.0,0.5640000000000001
0.14072645706968048,1.0,0.07186859608997243,0.0037854117839999993,20837.03342092989,3845043.932549959,92.12735329230422,18.98567452918682,289932.3843037642,492455.8146216569,101325.0,0.5650000000000001
0.14034028262988119,1.0,0.07172825580734254,0.0037854117839999993,20767.922032723156,3831734.6186927375,92.00003367826098,18.94860054869596,289536.13605919055,491753.42428823805,101325.0,0.5660000000000001
0.13995550595562023,1.0,0.07158830030138692,0.0037854117839999993,20699.098433421488,3818483.2703813557,91.87300229814043,18.911628215448843,289140.80019050924,491052.7258523119,101325.0,0.5670000000000001
0.1395721206549897,1.0,0.07144872818073193,0.0037854117839999993,20630.561163120867,3805289.5793919777,91.74625820880009,18.874757161883434,288746.37363642326,490353.7133629737,101325.0,0.5680000000000001
0.139190120371804,1.0,0.07130953806036013,0.0037854117839999993,20562.308770733114,3792153.2394533535,91.61980047121664,18.837987022116835,288352.8533494089,489656.38089729176,101325.0,0.5690000000000001
0.13880949878536264,1.0,0.07117072856157476,0.0037854117839999993,20494.339813923707,3779073.94623238,91.4936281504633,18.8013174319359,287960.236295637,488960.72256013926,101325.0,0.5700000000000001
0.13843024961021477,1.0,0.07103229831196455,0.0037854117839999993,20426.652859050115,3766051.397319782,91.36774031568713,18.764748028787917,287568.51945489546,488266.7324840339,101325.0,0.5710000000000001
0.13805236659592468,1.0,0.07089424594536863,0.0037854117839999993,20359.246481100636,3753085.292215928,91.24213604008688,18.728278451771374,287177.6998205122,487574.40482897236,101325.0,0.5720000000000001
0.1376758435268405,1.0,0.07075657010184179,0.0037854117839999993,20292.11926363371,3740175.3323167474,91.11681440089046,18.691908341626753,286787.7743992781,486883.73378226964,101325.0,0.5730000000000001
0.1373006742218634,1.0,0.07061926942761992,0.0037854117839999993,20225.269798717745,3727321.2208997793,90.9917744793331,18.655637340727402,286398.74021137116,486194.7135583985,101325.0,0.5740000000000001
0.1369268525342193,1.0,0.0704823425750857,0.0037854117839999993,20158.69668687142,3714522.6631103484,90.86701536063526,18.6194650930705,286010.5942902808,485507.3383988299,101325.0,0.5750000000000001
0.13655437235123258,1.0,0.07034578820273447,0.0037854117839999993,20092.39853700445,3701779.365947826,90.74253613398089,18.583391244267993,285623.3336827324,484821.6025718746,101325.0,0.5760000000000001
0.1361832275941001,1.0,0.07020960497514038,0.0037854117839999993,20026.373966358868,3689091.038252045,90.61833589249574,18.547415441537705,285236.9554486135,484137.5003725262,101325.0,0.577
0.13581341221766918,1.0,0.0700737915629227,0.0037854117839999993,19960.62160045074,3676457.3906897916,90.49441373322584,18.5115373336944,284851.4566608989,483455.02612230513,101325.0,0.578
0.1354449202102149,1.0,0.06993834664271249,0.0037854117839999993,19895.14007301238,3663878.1357414494,90.37076875711628,18.47575657114098,284466.8344055776,482774.17416910344,101325.0,0.579
0.13507774559322125,1.0,0.06980326889711927,0.0037854117839999993,19829.928025934987,3651352.987687724,90.24740006898972,18.440072805859707,284083.08578157943,482094.938887031,101325.0,0.58
0.13471188242116236,1.0,0.06966855701469811,0.0037854117839999993,19764.9841092118,3638881.662596487,90.12430677752546,18.40448569140348,283700.2079007025,481417.3146762625,101325.0,0.581
0.13434732478128605,1.0,0.06953420968991682,0.0037854117839999993,19700.306980881654,3626463.8783097486,90.00148799523856,18.36899488288718,283318.19788754144,480741.29596288665,101325.0,0.582
0.13398406679339933,1.0,0.06940022562312342,0.0037854117839999993,19635.895306973016,3614099.3544307076,89.87894283845883,18.333600036979078,282937.05287941516,480066.87719875394,101325.0,0.583
0.13362210260965496,1.0,0.06926660352051377,0.0037854117839999993,19571.747761448467,3601787.8123109397,89.7566704273103,18.298300811892275,282556.7700262965,479394.05286132876,101325.0,0.584
0.13326142641433983,1.0,0.06913334209409942,0.0037854117839999993,19507.863026149615,3589528.975037671,89.63466988569068,18.263096867376223,282177.3464907409,478722.8174535395,101325.0,0.585
0.132902032423665,1.0,0.06900044006167576,0.0037854117839999993,19444.239790742457,3577322.567421171,89.51294034125083,18.227987864708293,281798.7794478166,478053.16550363146,101325.0,0.586
0.13254391488555767,1.0,0.0688678961467902,0.0037854117839999993,19380.87675266317,3565168.3159822477,89.39148092537465,18.19297346668539,281421.066085035,477385.09156502114,101325.0,0.587
0.132187068079454,1.0,0.06873570907871075,0.0037854117839999993,19317.772617064347,3553065.9489398343,89.27029077315878,18.158053337615637,281044.2036022811,476718.5902161489,101325.0,0.588
0.13183148631609382,1.0,0.06860387759239465,0.0037854117839999993,19254.92609676164,3541015.196198704,89.1493690233928,18.12322714331009,280668.18921174534,476053.65606033674,101325.0,0.589
0.13147716393731756,1.0,0.06847240042845734,0.0037854117839999993,19192.335912180835,3529015.7893372634,89.02871481853909,18.08849455107454,280293.02013785456,475390.283725643,101325.0,0.59
0.13112409531586344,1.0,0.06834127633314148,0.0037854117839999993,19130.00079130536,3517067.461595459,88.9083273047133,18.053855229701345,279918.6936172048,474728.467864721,101325.0,0.591
0.13077227485516724,1.0,0.06821050405828631,0.0037854117839999993,19067.919469624183,3505169.9478627783,88.78820563166462,18.01930884946131,279545.2068984936,474068.2031546771,101325.0,0.592
0.13042169698916314,1.0,0.06808008236129715,0.0037854117839999993,19006.090690080146,3493322.9846663587,88.66834895275629,17.98485508209565,279172.55724245304,473409.48429693043,101325.0,0.593
0.13007235618208618,1.0,0.06795001000511505,0.0037854117839999993,18944.513203018698,3481526.3101591864,88.54875642494636,17.950493600807967,278800.74192178366,472752.30601707293,101325.0,0.594
0.12972424692827622,1.0,0.06782028575818677,0.0037854117839999993,18883.185766137027,3469779.664108392,88.4294272087682,17.916224080256306,278429.7582210878,472096.66306473134,101325.0,0.595
0.12937736375198297,1.0,0.06769090839443478,0.0037854117839999993,18822.107144433605,3458082.7878836547,88.31036046831166,17.882046196545257,278059.6034368046,471442.5502134293,101325.0,0.596
0.1290317012071735,1.0,0.06756187669322761,0.0037854117839999993,18761.276110158116,3446435.424445684,88.1915553712039,17.847959627218096,277690.2748771445,470789.9622604507,101325.0,0.597
0.12868725387733984,1.0,0.06743318943935027,0.0037854117839999993,18700.691442761803,3434837.3183348128,88.07301108859056,17.813964051248984,277321.7698620246,470138.89402670413,101325.0,0.598
0.12834401637530915,1.0,0.06730484542297496,0.0037854117839999993,18640.35192884817,3423288.215659671,87.95472679511708,17.78005914903523,276954.0857230044,469489.3403565879,101325.0,0.599
0.12800198334305476,1.0,0.06717684343963191,0.0037854117839999993,18580.256362124102,3411787.864085968,87.83670166890998,17.746244602389584,276587.219803222,468841.29611785605,101325.0,0.6
0.12766114945150883,1.0,0.0670491822901804,0.0037854117839999993,18520.40354335136,3400336.012825347,87.71893489155839,17.71252009453258,276221.1694573304,468194.7562014859,101325.0,0.601
0.127321509400376,1.0,0.06692186078078002,0.0037854117839999993,18460.792280298447,3388932.4126243494,87.60142564809573,17.678885310084944,275855.932051435,467549.7155215459,101325.0,0.602
0.1269830579179493,1.0,0.06679487772286208,0.0037854117839999993,18401.421387692855,3377576.8157534543,87.48417312698128,17.645339935060047,275491.5049630302,466906.16901506396,101325.0,0.603
0.12664578976092655,1.0,0.06666823193310115,0.0037854117839999993,18342.289687173692,3366268.9759962214,87.36717652008214,17.61188365685638,275127.885580938,466264.11164189765,101325.0,0.604
0.1263096997142283,1.0,0.06654192223338692,0.0037854117839999993,18283.396007244683,3355008.6486385157,87.25043502265532,17.578516164250136,274765.07130524586,465623.53838460497,101325.0,0.605
0.12597478259081785,1.0,0.06641594745079611,0.0037854117839999993,18224.739183227513,3343795.5904578157,87.13394783332949,17.54523714738775,274403.0595472452,464984.44424831576,101325.0,0.606
0.12564103323152156,1.0,0.06629030641756459,0.0037854117839999993,18166.31805721557,3332629.559712615,87.01771415408746,17.51204629777858,274041.8477293708,464346.8242606035,101325.0,0.607
0.1253084465048511,1.0,0.06616499797105974,0.0037854117839999993,18108.13147802801,3321510.316131911,86.90173319024842,17.47894330828758,273681.43328514,463710.67347136047,101325.0,0.608
0.12497701730682713,1.0,0.06604002095375291,0.0037854117839999993,18050.178301164222,3310437.620904782,86.78600415045027,17.44592787312804,273321.8136590925,463075.9869526695,101325.0,0.609
0.12464674056080385,1.0,0.06591537421319212,0.0037854117839999993,17992.457388758594,3299411.2366700284,86.67052624663226,17.412999687854338,272962.9863067308,462442.7597986804,101325.0,0.61
0.12431761121729518,1.0,0.06579105660197482,0.0037854117839999993,17934.967609535688,3288430.9275059286,86.55529869401755,17.380158449354802,272604.94869446044,461810.9871254855,101325.0,0.611
0.1239896242538019,1.0,0.06566706697772101,0.0037854117839999993,17877.70783876572,3277496.458920057,86.44032071109605,17.347403855844558,272247.69829953153,461180.6640709964,101325.0,0.612
0.12366277467464072,1.0,0.06554340420304637,0.0037854117839999993,17820.676958220407,3266607.5978391883,86.32559151960719,17.314735606858456,271891.23260997975,460551.78579482116,101325.0,0.613
0.12333705751077376,1.0,0.0654200671455356,0.0037854117839999993,17763.873856129143,3255764.112599296,86.21111034452309,17.282153403244017,271535.5491245684,459924.34747814387,101325.0,0.614
0.12301246781963977,1.0,0.06529705467771596,0.0037854117839999993,17707.29742713552,3244965.772935603,86.09687641403127,17.249656947154463,271180.6453527301,459298.3443236014,101325.0,0.615
0.12268900068498682,1.0,0.06517436567703097,0.0037854117839999993,17650.946572254186,3234212.34997275,85.98288895951825,17.21724594204174,270826.51881451,458673.7715551661,101325.0,0.616
0.12236665121670551,1.0,0.06505199902581427,0.0037854117839999993,17594.820198828045,3223503.6162150116,85.86914721555256,17.18492009264963,270473.1670405083,458050.6244180247,101325.0,0.617
0.1220454145506641,1.0,0.06492995361126361,0.0037854117839999993,17538.917220485757,3212839.3455366096,85.7556504198683,17.152679105006882,270120.58757182333,457428.8981784608,101325.0,0.618
0.12172528584854458,1.0,0.06480822832541507,0.0037854117839999993,17483.236557099597,3202219.313172094,85.64239781334851,17.12052268642039,269768.77795999567,456808.5881237369,101325.0,0.619
0.12140626029767974,1.0,0.06468682206511739,0.0037854117839999993,17427.777134743632,3191643.2957068156,85.52938864000899,17.088450545468426,269417.7357669519,456189.689561978,101325.0,0.62
0.12108833311089175,1.0,0.0645657337320065,0.0037854117839999993,17372.537885652197,3181111.0710674506,85.41662214698172,17.056462391993893,269067.4585649491,455572.19782205485,101325.0,0.621
0.12077149952633183,1.0,0.06444496223248017,0.0037854117839999993,17317.51774817872,3170622.418512629,85.30409758449895,17.02455793709765,268717.9439365195,454956.10825346963,101325.0,0.622
0.12045575480732112,1.0,0.06432450647767285,0.0037854117839999993,17262.715666754848,3160177.118623618,85.19181420587691,16.992736893131852,268369.18947441544,454341.41622624046,101325.0,0.623
0.12014109424219241,1.0,0.06420436538343066,0.0037854117839999993,17208.13059184988,3149774.9532950893,85.07977126749998,16.96099897369334,268021.19278155523,453728.1171307882,101325.0,0.624
0.11982751314413359,1.0,0.06408453787028653,0.0037854117839999993,17153.761479930527,3139415.705725959,84.96796802880466,16.929343893617084,267673.9514709686,453116.2063778242,101325.0,0.625
0.11951500685103163,1.0,0.0639650228634355,0.0037854117839999993,17099.607293420966,3129099.160410298,84.85640375226403,16.897771368969646,267327.46316574304,452505.67939823645,101325.0,0.626
0.11920357072531823,1.0,0.06384581929271019,0.0037854117839999993,17045.66700066321,3118825.1031283173,84.74507770337173,16.86628111704272,266981.72549897025,451896.53164297953,101325.0,0.627
0.11889320015381612,1.0,0.06372692609255637,0.0037854117839999993,16991.939575877765,3108593.3209374286,84.63398915062669,16.83487285634666,266636.7361136929,451288.758582963,101325.0,0.628
0.11858389054758711,1.0,0.06360834220200878,0.0037854117839999993,16938.423999124607,3098403.602163364,84.52313736551741,16.80354630660409,266292.49266285205,450682.3557089423,101325.0,0.629
0.1182756373417802,1.0,0.063490066564667,0.0037854117839999993,16885.119256264436,3088255.736391381,84.41252162250667,16.772301188743544,265948.99280923436,450077.31853140856,101325.0,0.63
0.11796843599548223,1.0,0.06337209812867152,0.0037854117839999993,16832.024338920244,3078149.514457528,84.30214119901626,16.741137224893134,265606.2342254203,449473.6425804807,101325.0,0.631
0.11766228199156799,1.0,0.06325443584667995,0.0037854117839999993,16779.138244439164,3068084.7284399895,84.19199537541176,16.71005413837428,265264.21459373203,448871.3234057974,101325.0,0.632
0.11735717083655299,1.0,0.0631370786758434,0.0037854117839999993,16726.4599758546,3058061.1716504763,84.0820834349873,16.67905165369544,264922.93160618213,448270.3565764098,101325.0,0.633
0.11705309806044593,1.0,0.06302002557778295,0.0037854117839999993,16673.98854184867,3048078.6386257196,83.97240466395078,16.648129496545934,264582.38296442246,447670.73768067564,101325.0,0.634
0.11675005921660345,1.0,0.06290327551856635,0.0037854117839999993,16621.72295671491,3038136.9251189996,83.86295835140884,16.61728739378975,264242.5663796934,447072.46232615324,101325.0,0.635
0.11644804988158466,1.0,0.06278682746868476,0.0037854117839999993,16569.66224032127,3028235.8280917564,83.7537437893519,16.586525073459423,263903.479572773,446475.5261394961,101325.0,0.636
0.11614706565500797,1.0,0.06267068040302975,0.0037854117839999993,16517.805418073393,3018375.145705275,83.64476027263967,16.555842264749966,263565.1202739272,445879.9247663497,101325.0,0.637
0.11584710215940804,1.0,0.06255483330087035,0.0037854117839999993,16466.151520878157,3008554.6773124156,83.53600709898639,16.52523869801277,263227.48622286005,445285.6538712467,101325.0,0.638
0.11554815504009436,1.0,0.062439285145830255,0.0037854117839999993,16414.69958510751,2998774.223449421,83.42748356894616,16.494714104749633,262890.57516866364,444692.70913750445,101325.0,0.639
0.11525021996501011,1.0,0.062324034925865246,0.0037854117839999993,16363.448652562578,2989033.5858277925,83.31918898589866,16.464268217606747,262554.38486976945,444101.08626712306,101325.0,0.64
0.11495329262459303,1.0,0.062209081633240654,0.0037854117839999993,16312.397770438014,2979332.567326224,83.21112265603476,16.433900770368783,262218.91309389926,443510.78098068375,101325.0,0.641
0.11465736873163644,1.0,0.062094424264509014,0.0037854117839999993,16261.545991286655,2969670.9719825913,83.10328388834205,16.40361149795296,261884.15761801632,442921.78901724704,101325.0,0.642
0.11436244402115162,1.0,0.06198006182048786,0.0037854117839999993,16210.892372984423,2960048.604986028,82.99567199459086,16.3734001364032,261550.11622827747,442334.1061342539,101325.0,0.643
0.11406851425023119,1.0,0.06186599330623763,0.0037854117839999993,16160.435978695485,2950465.2726690345,82.88828628932,16.34326642288427,261216.78671998484,441747.7281074247,101325.0,0.644
0.11377557519791344,1.0,0.06175221773103971,0.0037854117839999993,16110.175876837691,2940920.7824996696,82.78112608982283,16.313210095676006,260884.16689753835,441162.6507306615,101325.0,0.645
0.1134836226650473,1.0,0.061638734108374664,0.0037854117839999993,16060.11114104826,2931414.9430738008,82.67419071613331,16.283230894167545,260552.2545743882,440578.8698159493,101325.0,0.646
0.11319265247415916,1.0,0.06152554145590051,0.0037854117839999993,16010.240850149727,2921947.564107396,82.56747949101195,16.25332855885158,260221.0475729879,439996.38119325734,101325.0,0.647
0.11290266046931921,1.0,0.06141263879543119,0.0037854117839999993,15960.564088116134,2912518.456428912,82.46099173993244,16.223502831318708,259890.5437247475,439415.180710444,101325.0,0.648
0.11261364251601041,1.0,0.06130002515291518,0.0037854117839999993,15911.0799440395,2903127.4319717004,82.35472679106758,16.193753454251727,259560.74086998697,438835.26423315913,101325.0,0.649
0.11232559450099698,1.0,0.06118769955841418,0.0037854117839999993,15861.787512096509,2893774.3037665086,82.24868397527591,16.16408017142005,259231.63685789012,438256.6276447482,101325.0,0.65
0.11203851233219463,1.0,0.06107566104608199,0.0037854117839999993,15812.685891515466,2884458.8859340115,82.14286262608805,16.1344827276741,258903.22954645864,437679.26684615744,101325.0,0.651
0.11175239193854135,1.0,0.060963908654143445,0.0037854117839999993,15763.774186543502,2875180.9936774205,82.0372620796933,16.104960868939763,258575.5168024665,437103.1777558396,101325.0,0.652
0.11146722926986939,1.0,0.060852441424873574,0.0037854117839999993,15715.051506414004,2865940.443275147,81.9318816749265,16.075514342212866,258248.49650141466,436528.3563096601,101325.0,0.653
0.11118302029677798,1.0,0.060741258404576795,0.0037854117839999993,15666.516965314308,2856737.0520735052,81.82672075325434,16.046142895553686,257922.16652748588,435954.798460802,101325.0,0.654
0.11089976101050666,1.0,0.060630358643566286,0.0037854117839999993,15618.16968235362,2847570.638479501,81.7217786587625,16.016846278081513,257596.52477350013,435382.50017967605,101325.0,0.655
0.1106174474228104,1.0,0.06051974119614348,0.0037854117839999993,15570.008781531184,2838441.0219536466,81.61705473814246,15.98762423996921,257271.56914086998,434811.45745382644,101325.0,0.656
0.11033607556583443,1.0,0.060409405120577644,0.0037854117839999993,15522.033391704668,2829348.0230028597,81.5125483406784,15.958476532437839,256947.29753955643,434241.66628783976,101325.0,0.657
0.11005564149199089,1.0,0.060299349479085655,0.0037854117839999993,15474.242646558809,2820291.4631733885,81.40825881823427,15.929402907751308,256623.70788802498,433673.12270325486,101325.0,0.658
0.10977614127383573,1.0,0.060189573337811816,0.0037854117839999993,15426.63568457427,2811271.165043816,81.304185525241,15.90040311921104,256300.79811320198,433105.82273847127,101325.0,0.659
0.10949757100394718,1.0,0.06008007576680787,0.0037854117839999993,15379.211648996741,2802286.9522181037,81.20032781868356,15.871476921150697,255978.5661504311,432539.7624486604,101325.0,0.66
0.10921992679480413,1.0,0.05997085584001307,0.0037854117839999993,15331.969687806257,2793338.6493186927,81.09668505808828,15.842624068930906,255657.0099434305,431974.9379056758,101325.0,0.661
0.10894320477866613,1.0,0.0598619126352344,0.0037854117839999993,15284.908953686747,2784426.0819796654,80.99325660551041,15.813844318934052,255336.1274442496,431411.3451979647,101325.0,0.662
0.10866740110745417,1.0,0.05975324523412695,0.0037854117839999993,15238.028603995814,2775549.0768399425,80.89004182552115,15.78513742855907,255015.91661322687,430848.9804304802,101325.0,0.663
0.10839251195263164,1.0,0.05964485272217432,0.0037854117839999993,15191.327800734723,2766707.461536551,80.78704008519554,15.756503156216288,254696.37541894717,430287.83972459304,101325.0,0.664
0.10811853350508684,1.0,0.059536734188669234,0.0037854117839999993,15144.805710518629,2757901.064697933,80.68425075409984,15.727941261322297,254377.50183819994,429727.9192180058,101325.0,0.665
0.10784546197501624,1.0,0.05942888872669422,0.0037854117839999993,15098.461504547,2749129.715937308,80.58167320427921,15.699451504294844,254059.2938559372,429169.21506466466,101325.0,0.666
0.10757329359180803,1.0,0.05932131543310241,0.0037854117839999993,15052.294358574283,2740393.245846087,80.4793068102455,15.67103364654777,253741.7494652322,428611.7234346761,101325.0,0.667
0.10730202460392704,1.0,0.05921401340849848,0.0037854117839999993,15006.303452880764,2731691.4859873382,80.37715094896498,15.642687450485965,253424.8666672379,428055.44051421934,101325.0,0.668
0.10703165127880014,1.0,0.05910698175721968,0.0037854117839999993,14960.487972243653,2723024.2688893,80.27520499984634,15.614412679500363,253108.64347114612,427500.3625054629,101325.0,0.669
0.10676216990270286,1.0,0.05900021958731697,0.0037854117839999993,14914.847105908377,2714391.4280389417,80.17346834472839,15.586209097962955,252793.07789414667,426946.4856264797,101325.0,0.67
0.10649357678064571,1.0,0.05889372601053633,0.0037854117839999993,14869.380047560086,2705792.7978755822,80.0719403678684,15.558076471221852,252478.1679613868,426393.806111164,101325.0,0.671
0.10622586823626312,1.0,0.05878750014230007,0.0037854117839999993,14824.085995295361,2697228.213784547,79.97062045592993,15.530014565596353,252163.911705931,425842.32020914764,101325.0,0.672
0.1059590406117013,1.0,0.05868154110168836,0.0037854117839999993,14778.964151594138,2688697.512090883,79.86950799797127,15.502023148372059,251850.30716872096,425292.024185718,101325.0,0.673
0.10569309026750807,1.0,0.05857584801142086,0.0037854117839999993,14734.013723291826,2680200.5300531085,79.76860238543327,15.474101987796017,251537.35239853556,424742.9143217351,101325.0,0.674
0.10542801358252289,1.0,0.058470419997838335,0.0037854117839999993,14689.233921551633,2671737.105857023,79.66790301212801,15.44625085307188,251225.04545195156,424194.98691355094,101325.0,0.675
0.10516380695376785,1.0,0.05836525619088457,0.0037854117839999993,14644.6239618371,2663307.0786095643,79.56740927422709,15.418469514355108,250913.38439330424,423648.2382729282,101325.0,0.676
0.10490046679633969,1.0,0.05826035572408823,0.0037854117839999993,14600.183063884822,2654910.288332698,79.4671205702499,15.390757742748189,250602.36729464828,423102.6647269588,101325.0,0.677
0.10463798954330156,1.0,0.05815571773454493,0.0037854117839999993,14555.91045167738,2646546.5759573663,79.36703630105235,15.363115310295905,250291.99223571894,422558.262617985,101325.0,0.678
0.10437637164557718,1.0,0.05805134136289935,0.0037854117839999993,14511.805353416456,2638215.783317486,79.26715586981534,15.335541989980596,249982.25730389342,422015.0283035197,101325.0,0.679
0.10411560957184406,1.0,0.0579472257533275,0.0037854117839999993,14467.867001496155,2629917.75314397,79.16747868203336,15.308037555717481,249673.16059415264,421472.95815616654,101325.0,0.68
0.10385569980842835,1.0,0.057843370053519076,0.0037854117839999993,14424.09463247652,2621652.329058824,79.06800414550332,15.280601782349999,249364.700209043,420932.0485635421,101325.0,0.681
0.10359663885920033,1.0,0.05773977341465988,0.0037854117839999993,14380.487487057218,2613419.3555692644,78.96873167031328,15.253234445645157,249056.87425863842,420392.2959281981,101325.0,0.682
0.10333842324547074,1.0,0.05763643499141441,0.0037854117839999993,14337.044810051455,2605218.6780618913,78.86966066883124,15.225935322288947,248749.68086050288,419853.69666754256,101325.0,0.683
0.1030810495058873,1.0,0.05753335394190852,0.0037854117839999993,14293.765850360038,2597050.1427969025,78.77079055569418,15.198704189881745,248443.1181396528,419316.24721376423,101325.0,0.684
0.10282451419633222,1.0,0.057430529427712186,0.0037854117839999993,14250.649860945654,2588913.59690235,78.67212074779687,15.17154082693377,248137.18422851994,418779.94401375536,101325.0,0.685
0.10256881388982074,1.0,0.057327960613822365,0.0037854117839999993,14207.696098807317,2580808.8883684454,78.57365066428106,15.144445012860555,247831.87726691423,418244.7835290349,101325.0,0.686
0.10231394517639998,1.0,0.05722564666864596,0.0037854117839999993,14164.903824955012,2572735.8660419015,78.47537972652454,15.117416527978445,247527.1954019873,417710.7622356741,101325.0,0.687
0.10205990466304853,1.0,0.057123586763982916,0.0037854117839999993,14122.27230438451,2564694.3796203155,78.3773073581302,15.090455153500132,247223.13678819564,417177.8766242204,101325.0,0.6880000000000001
0.10180668897357663,1.0,0.05702178007500934,0.0037854117839999993,14079.800806052372,2556684.279646605,78.27943298491547,15.063560671530194,246919.6995872645,416646.12319962354,101325.0,0.6890000000000001
0.10155429474852745,1.0,0.05692022578026081,0.0037854117839999993,14037.488602851126,2548705.417503472,78.18175603490148,15.036732865060692,246616.8819681517,416115.49848116015,101325.0,0.6900000000000001
0.10130271864507889,1.0,0.056818923061615734,0.0037854117839999993,13995.334971584633,2540757.6454079174,78.08427593830241,15.009971517966761,246314.68210701164,415585.99900236086,101325.0,0.6910000000000001
0.10105195733694533,1.0,0.05671787110427879,0.0037854117839999993,13953.339192943615,2532840.816405795,77.986992127515,14.983276415002253,246013.09818715986,415057.62131093704,101325.0,0.6920000000000001
