isothermal_mdot [kg/s],isothermal_tank.mass [kg],isothermal_tank.volume [m^3],isothermal_tank.inenergy [J],isothermal_tank.pressure [Pa],isothermal_tank.temperature [degK],isothermal_tank.density [kg/m^3],isothermal_tank.sp_inenergy [J/kg],isothermal_tank.sp_enthalpy [J/kg],time [s]
-0.05028649851456542,0.16939824367110515,0.0037854117839999993,34788.98132690016,3798993.616081911,288.14999999996326,44.75028169646158,205368.01665101465,290261.19434879185,1.996
-0.05027133415430475,0.16934797233695084,0.0037854117839999993,34779.06570822203,3797870.3321931018,288.14999999996326,44.73700141494326,205370.42887659906,290263.69869968353,1.997
-0.050256174545427884,0.1692977161624054,0.0037854117839999993,34769.15283945516,3796747.3871641606,288.14999999996326,44.72372513816992,205372.84038788508,290266.20236602623,1.998
-0.050241019686308785,0.1692474751427191,0.0037854117839999993,34759.24271987807,3795624.7808864997,288.1499999999633,44.71045286488682,205375.25118508918,290268.70534799166,1.999
-0.05022586957532195,0.16919724927314378,0.0037854117839999993,34749.33534876946,3794502.5132515677,288.14999999996326,44.69718459383964,205377.6612684278,290271.2076457521,2.0
-0.050210724210842606,0.16914703854893295,0.0037854117839999993,34739.4307254082,3793380.5841508578,288.1499999999632,44.68392032377447,205380.0706381173,290273.70925947913,2.001
-0.050195583591246644,0.1690968429653417,0.0037854117839999993,34729.52884907331,3792258.9934758986,288.1499999999632,44.67066005343786,205382.47929437403,290276.2101893449,2.0020000000000002
-0.05018044771491064,0.1690466625176268,0.0037854117839999993,34719.629719043995,3791137.741118268,288.1499999999632,44.65740378157676,205384.88723741422,290278.71043552103,2.003
-0.050165316580211824,0.1689964972010466,0.0037854117839999993,34709.73333459963,3790016.826969574,288.1499999999632,44.64415150693857,205387.29446745405,290281.2099981795,2.004
-0.050150190185528,0.16894634701086106,0.0037854117839999993,34699.83969501973,3788896.250921474,288.1499999999632,44.63090322827111,205389.70098470952,290283.7088774918,2.005
-0.050135068529237756,0.16889621194233181,0.0037854117839999993,34689.94879958401,3787776.0128656593,288.14999999996314,44.61765894432262,205392.10678939678,290286.2070736299,2.0060000000000002
-0.05011995160972029,0.1688460919907221,0.0037854117839999993,34680.06064757233,3786656.1126938686,288.1499999999632,44.60441865384179,205394.5118817317,290288.7045867654,2.007
-0.050104839425355485,0.16879598715129673,0.0037854117839999993,34670.17523826475,3785536.550297873,288.1499999999632,44.591182355577715,205396.91626193022,290291.2014170699,2.008
-0.05008973197452383,0.16874589741932222,0.0037854117839999993,34660.29257094145,3784417.325569493,288.14999999996326,44.57795004827994,205399.31993020815,290293.69756471517,2.009
-0.05007462925560648,0.1686958227900666,0.0037854117839999993,34650.4126448828,3783298.438400582,288.14999999996326,44.56472173069841,205401.72288678118,290296.1930298726,2.0100000000000002
-0.05005953126698539,0.16864576325879962,0.0037854117839999993,34640.535459369356,3782179.888683038,288.14999999996326,44.551497401583525,205404.12513186497,290298.68781271385,2.011
-0.05004443800704298,0.16859571882079258,0.0037854117839999993,34630.661013681805,3781061.6763087995,288.1499999999633,44.538277059686095,205406.5266656752,290301.18191341055,2.012
-0.050029349474162474,0.16854568947131843,0.0037854117839999993,34620.78930710104,3779943.801169841,288.1499999999633,44.52506070375736,205408.92748842735,290303.6753321339,2.013
-0.05001426566672765,0.16849567520565167,0.0037854117839999993,34610.92033890808,3778826.2631581854,288.1499999999633,44.51184833254899,205411.3276003369,290306.1680690557,2.0140000000000002
-0.04999918658312301,0.16844567601906857,0.0037854117839999993,34601.05410838415,3777709.062165889,288.1499999999633,44.49863994481309,205413.72700161923,290308.66012434714,2.015
-0.049984112221733684,0.16839569190684683,0.0037854117839999993,34591.19061481062,3776592.1980850515,288.1499999999633,44.48543553930218,205416.1256924897,290311.15149817965,2.016
-0.04996904258094553,0.16834572286426588,0.0037854117839999993,34581.32985746902,3775475.670807813,288.1499999999633,44.4722351147692,205418.52367316346,290313.64219072467,2.017
-0.04995397765914497,0.16829576888660672,0.0037854117839999993,34571.47183564108,3774359.4802263523,288.1499999999633,44.459038669967526,205420.9209438559,290316.1322021535,2.0180000000000002
-0.04993891745471913,0.168245829969152,0.0037854117839999993,34561.61654860867,3773243.6262328904,288.1499999999633,44.445846203650966,205423.31750478194,290318.6215326374,2.019
-0.049923861966055826,0.16819590610718593,0.0037854117839999993,34551.763995653826,3772128.1087196893,288.14999999996337,44.43265771457374,205425.71335615672,290321.11018234765,2.02
-0.049908811191543424,0.1681459972959944,0.0037854117839999993,34541.91417605877,3771012.927579047,288.14999999996337,44.41947320149052,205428.10849819522,290323.5981514554,2.021
-0.04989376512957103,0.1680961035308648,0.0037854117839999993,34532.067089105876,3769898.082703307,288.1499999999634,44.40629266315636,205430.5029311123,290326.085440132,2.0220000000000002
-0.04987872377852845,0.16804622480708628,0.0037854117839999993,34522.22273407768,3768783.5739848483,288.14999999996337,44.393116098326786,205432.89665512275,290328.5720485484,2.023
-0.049863687136806036,0.16799636111994948,0.0037854117839999993,34512.3811102569,3767669.401316096,288.14999999996337,44.37994350575771,205435.28967044142,290331.0579768758,2.024
-0.04984865520279487,0.16794651246474668,0.0037854117839999993,34502.54221692641,3766555.5645895093,288.1499999999635,44.36677488420549,205437.68197728295,290333.5432252853,2.025
-0.0498336279748867,0.16789667883677178,0.0037854117839999993,34492.70605336928,3765442.063697592,288.1499999999635,44.35361023242692,205440.07357586207,290336.027793948,2.0260000000000002
-0.04981860545147384,0.1678468602313203,0.0037854117839999993,34482.872618868685,3764328.8985328833,288.1499999999635,44.340449549179176,205442.46446639317,290338.51168303494,2.027
-0.049803587630949345,0.16779705664368938,0.0037854117839999993,34473.04191270803,3763216.0689879684,288.1499999999635,44.327292833219914,205444.85464909088,290340.99489271705,2.028
-0.049788574511706866,0.16774726806917767,0.0037854117839999993,34463.213934170846,3762103.574955469,288.1499999999635,44.31414008330717,205447.2441241695,290343.47742316517,2.029
-0.04977356609214082,0.16769749450308552,0.0037854117839999993,34453.38868254086,3760991.4163280455,288.1499999999635,44.30099129819942,205449.6328918435,290345.9592745504,2.0300000000000002
-0.04975856237064608,0.1676477359407149,0.0037854117839999993,34443.566157101945,3759879.5929984045,288.14999999996354,44.28784647665558,205452.02095232703,290348.4404470435,2.031
-0.049743563345618386,0.16759799237736928,0.0037854117839999993,34433.74635713817,3758768.104859287,288.14999999996354,44.27470561743496,205454.4083058345,290350.9209408156,2.032
-0.04972856901545399,0.16754826380835383,0.0037854117839999993,34423.9292819337,3757656.951803476,288.1499999999636,44.26156871929732,205456.7949525798,290353.40075603715,2.033
-0.04971357937854988,0.16749855022897525,0.0037854117839999993,34414.11493077295,3756546.1337237908,288.14999999996354,44.24843578100281,205459.18089277716,290355.87989287917,2.0340000000000003
-0.04969859443330359,0.16744885163454196,0.0037854117839999993,34404.303302940454,3755435.6505131004,288.1499999999636,44.23530680131205,205461.56612664048,290358.35835151223,2.035
-0.049683614178113414,0.16739916802036384,0.0037854117839999993,34394.49439772093,3754325.5020643026,288.1499999999636,44.22218177898605,205463.95065438378,290360.83613210724,2.036
-0.049668638611378255,0.16734949938175248,0.0037854117839999993,34384.68821439928,3753215.6882703425,288.1499999999636,44.20906071278625,205466.3344762209,290363.3132348348,2.037
-0.04965366773149763,0.16729984571402096,0.0037854117839999993,34374.88475226051,3752106.2090242025,288.1499999999636,44.195943601474504,205468.7175923656,290365.7896598655,2.0380000000000003
-0.04963870153687182,0.16725020701248408,0.0037854117839999993,34365.08401058985,3750997.0642189053,288.1499999999636,44.18283044381312,205471.1000030316,290368.26540737017,2.039
-0.049623740025901635,0.16720058327245818,0.0037854117839999993,34355.285988672695,3749888.253747513,288.1499999999636,44.16972123856478,205473.48170843258,290370.74047751917,2.04
-0.04960878319698859,0.1671509744892612,0.0037854117839999993,34345.490685794575,3748779.77750313,288.1499999999636,44.156615984492646,205475.8627087821,290373.21487048315,2.041
-0.04959383104853484,0.16710138065821264,0.0037854117839999993,34335.698101241214,3747671.6353788963,288.14999999996365,44.14351468036025,205478.2430042938,290375.68858643284,2.0420000000000003
-0.049578883578943224,0.16705180177463372,0.0037854117839999993,34325.90823429849,3746563.827267995,288.1499999999637,44.13041732493158,205480.62259518096,290378.16162553825,2.043
-0.04956394078661714,0.1670022378338471,0.0037854117839999993,34316.12108425245,3745456.3530636467,288.1499999999637,44.11732391697102,205483.0014816571,290380.63398797024,2.044
-0.04954900266996073,0.16695268883117714,0.0037854117839999993,34306.33665038929,3744349.212659117,288.1499999999638,44.1042344552434,205485.37966393534,290383.105673899,2.045
-0.04953406922737874,0.16690315476194975,0.0037854117839999993,34296.5549319954,3743242.4059477025,288.1499999999638,44.091148938513946,205487.75714222906,290385.576683495,2.0460000000000003
-0.04951914045727658,0.16685363562149247,0.0037854117839999993,34286.77592835732,3742135.9328227467,288.1499999999638,44.078067365548335,205490.13391675134,290388.0470169286,2.047
-0.04950421635806029,0.16680413140513442,0.0037854117839999993,34276.99963876177,3741029.7931776326,288.1499999999639,44.06498973511265,205492.50998771537,290390.5166743701,2.048
-0.049489296928136556,0.16675464210820629,0.0037854117839999993,34267.226062495625,3739923.9869057797,288.14999999996394,44.05191604597338,205494.88535533415,290392.98565598985,2.049
-0.049474382165912774,0.16670516772604038,0.0037854117839999993,34257.455198845935,3738818.5139006474,288.149999999964,44.03884629689746,205497.26001982065,290395.45396195806,2.05
-0.04945947206979691,0.16665570825397058,0.0037854117839999993,34247.68704709989,3737713.3740557367,288.14999999996405,44.02578048665223,205499.6339813877,290397.9215924449,2.051
-0.04944456663819756,0.1666062636873324,0.0037854117839999993,34237.921606544885,3736608.5672645885,288.1499999999641,44.012718614005465,205502.00724024823,290400.38854762056,2.052
-0.04942966586952407,0.16655683402146287,0.0037854117839999993,34228.15887646845,3735504.09342078,288.1499999999641,43.99966067772533,205504.37979661487,290402.85482765513,2.053
-0.049414769762186325,0.1665074192517007,0.0037854117839999993,34218.3988561583,3734399.9524179325,288.1499999999641,43.98660667658046,205506.75165070037,290405.32043271896,2.054
-0.04939987831459494,0.16645801937338608,0.0037854117839999993,34208.641544902304,3733296.1441497025,288.1499999999641,43.97355660933984,205509.12280271735,290407.7853629818,2.055
-0.049384991525161084,0.16640863438186093,0.0037854117839999993,34198.886941988516,3732192.6685097925,288.14999999996417,43.96051047477295,205511.49325287837,290410.249618614,2.056
-0.04937010939229669,0.16635926427246864,0.0037854117839999993,34189.13504670514,3731089.5253919363,288.14999999996417,43.94746827164964,205513.86300139592,290412.7131997855,2.057
-0.049355231914414203,0.16630990904055423,0.0037854117839999993,34179.38585834054,3729986.7146899146,288.1499999999642,43.9344299987402,205516.23204848237,290415.1761066662,2.058
-0.04934035908992686,0.1662605686814643,0.0037854117839999993,34169.63937618325,3728884.2362975418,288.1499999999642,43.92139565481533,205518.60039435004,290417.6383394261,2.059
-0.049325490917248326,0.16621124319054706,0.0037854117839999993,34159.895599521995,3727782.090108676,288.1499999999642,43.90836523864615,205520.96803921126,290420.09989823506,2.06
-0.0493106273947932,0.16616193256315226,0.0037854117839999993,34150.15452764563,3726680.2760172123,288.1499999999642,43.895338749004196,205523.33498327824,290422.5607832631,2.061
-0.04929576852097646,0.16611263679463129,0.0037854117839999993,34140.416159843204,3725578.7939170864,288.1499999999643,43.882316184661434,205525.7012267631,290425.02099468,2.062
-0.04928091429421387,0.16606335588033705,0.0037854117839999993,34130.68049540391,3724477.6437022756,288.14999999996434,43.86929754439024,205528.0667698779,290427.4805326556,2.063
-0.04926606471292179,0.16601408981562413,0.0037854117839999993,34120.94753361712,3723376.8252667915,288.14999999996434,43.85628282696342,205530.43161283465,290429.9393973596,2.064
-0.04925121977551723,0.16596483859584862,0.0037854117839999993,34111.217273772374,3722276.3385046874,288.14999999996434,43.84327203115418,205532.79575584523,290432.39758896176,2.065
-0.04923637948041787,0.16591560221636822,0.0037854117839999993,34101.48971515937,3721176.183310058,288.14999999996434,43.83026515573616,205535.15919912155,290434.8551076318,2.066
-0.049221543826041964,0.16586638067254217,0.0037854117839999993,34091.76485706796,3720076.3595770374,288.14999999996445,43.817262199483395,205537.5219428754,290437.31195353955,2.067
-0.049206712810808496,0.16581717395973136,0.0037854117839999993,34082.042698788195,3718976.8671997944,288.1499999999644,43.80426316117037,205539.8839873185,290439.7681268545,2.068
-0.04919188643313701,0.16576798207329824,0.0037854117839999993,34072.32323961027,3717877.706072544,288.1499999999645,43.79126803957196,205542.2453326625,290442.2236277463,2.069
-0.04917706469144773,0.1657188050086068,0.0037854117839999993,34062.60647882455,3716778.8760895333,288.14999999996456,43.77827683346347,205544.60597911908,290444.6784563846,2.07
-0.04916224758416153,0.16566964276102264,0.0037854117839999993,34052.892415721544,3715680.3771450524,288.14999999996456,43.765289541620625,205546.96592689957,290447.13261293893,2.071
-0.04914743510969989,0.16562049532591294,0.0037854117839999993,34043.18104959196,3714582.209133433,288.1499999999646,43.75230616281956,205549.32517621553,290449.5860975786,2.072
-0.04913262726648494,0.16557136269864647,0.0037854117839999993,34033.47237972668,3713484.3719490413,288.1499999999647,43.73932669583682,205551.68372727837,290452.0389104733,2.073
-0.04911782405293945,0.16552224487459355,0.0037854117839999993,34023.76640541669,3712386.865486285,288.1499999999646,43.7263511394494,205554.04158029932,290454.4910517925,2.074
-0.04910302546748687,0.16547314184912604,0.0037854117839999993,34014.063125953195,3711289.6896396107,288.1499999999646,43.713379492434655,205556.39873548967,290456.94252170547,2.075
-0.049088231508551204,0.1654240536176175,0.0037854117839999993,34004.36254062756,3710192.8443035055,288.1499999999646,43.70041175357041,205558.75519306056,290459.39332038164,2.076
-0.04907344217455718,0.16537498017544294,0.0037854117839999993,33994.66464873132,3709096.329372497,288.1499999999647,43.68744792163488,205561.11095322322,290461.84344799054,2.077
-0.04905865746393015,0.165325921517979,0.0037854117839999993,33984.96944955613,3708000.144741143,288.1499999999646,43.67448799540669,205563.46601618853,290464.2929047012,2.078
-0.049043877375096,0.1652768776406039,0.0037854117839999993,33975.27694239386,3706904.2903040536,288.1499999999646,43.66153197366491,205565.82038216753,290466.741690683,2.079
-0.04902910190648141,0.1652278485386974,0.0037854117839999993,33965.58712653655,3705808.76595587,288.14999999996473,43.64857985518899,205568.17405137123,290469.18980610534,2.08
-0.049014331056513594,0.1651788342076409,0.0037854117839999993,33955.900001276364,3704713.5715912716,288.1499999999647,43.63563163875884,205570.5270240103,290471.63725113735,2.081
-0.04899956482362044,0.16512983464281727,0.0037854117839999993,33946.21556590564,3703618.70710498,288.14999999996473,43.62268732315472,205572.87930029555,290474.0840259479,2.082
-0.048984803206230415,0.16508084983961102,0.0037854117839999993,33936.53381971691,3702524.172391755,288.1499999999647,43.609746907157366,205575.23088043774,290476.53013070655,2.083
-0.04897004620277268,0.16503187979340825,0.0037854117839999993,33926.854762002855,3701429.967346398,288.1499999999647,43.596810389547905,205577.58176464745,290478.97556558234,2.084
-0.04895529381167704,0.1649829244995966,0.0037854117839999993,33917.17839205632,3700336.091863744,288.1499999999646,43.583877769107886,205579.93195313524,290481.4203307442,2.085
-0.04894054603137393,0.16493398395356523,0.0037854117839999993,33907.50470917031,3699242.545838672,288.1499999999646,43.570949044619255,205582.28144611165,290483.8644263612,2.086
-0.04892580286029437,0.16488505815070492,0.0037854117839999993,33897.833712638,3698149.329166096,288.1499999999646,43.558024214864375,205584.63024378705,290486.3078526024,2.087
-0.04891106429687002,0.16483614708640806,0.0037854117839999993,33888.16540175275,3697056.441740975,288.14999999996473,43.54510327862605,205586.9783463719,290488.75060963706,2.088
-0.048896330339533306,0.16478725075606854,0.0037854117839999993,33878.49977580805,3695963.8834582977,288.14999999996473,43.53218623468748,205589.32575407642,290491.1926976336,2.089
-0.04888160098671709,0.16473836915508183,0.0037854117839999993,33868.836834097565,3694871.6542130997,288.14999999996473,43.51927308183227,205591.67246711077,290493.63411676127,2.09
-0.04886687623685494,0.16468950227884496,0.0037854117839999993,33859.176575915146,3693779.753900451,288.14999999996473,43.50636381884444,205594.0184856852,290496.0748671889,2.091
-0.04885215608838115,0.16464065012275658,0.0037854117839999993,33849.51900055479,3692688.1824154635,288.14999999996473,43.493458444508455,205596.36381000976,290498.5149490852,2.092
-0.04883744053973054,0.16459181268221687,0.0037854117839999993,33839.86410731066,3691596.939653287,288.1499999999647,43.48055695760916,205598.70844029443,290500.9543626191,2.093
-0.04882272958933861,0.16454298995262753,0.0037854117839999993,33830.21189547709,3690506.0255091083,288.1499999999646,43.46765935693182,205601.0523767492,290503.39310795924,2.094
-0.04880802323564144,0.16449418192939189,0.0037854117839999993,33820.56236434859,3689415.4398781564,288.1499999999647,43.454765641262114,205603.39561958401,290505.83118527464,2.095
-0.04879332147707584,0.16444538860791483,0.0037854117839999993,33810.91551321981,3688325.1826556954,288.1499999999646,43.44187580938615,205605.7381690086,290508.2685947338,2.096
-0.04877862431207912,0.16439660998360275,0.0037854117839999993,33801.271341385574,3687235.253737031,288.1499999999646,43.42898986009042,205608.08002523278,290510.70533650543,2.097
-0.04876393173908938,0.16434784605186367,0.0037854117839999993,33791.62984814089,3686145.6530175093,288.14999999996473,43.41610779216185,205610.4211884662,290513.14141075837,2.098
-0.048749243756545185,0.16429909680810711,0.0037854117839999993,33781.9910327809,3685056.380392508,288.14999999996473,43.403229604387775,205612.76165891846,290515.5768176608,2.099
-0.04873456036288582,0.16425036224774422,0.0037854117839999993,33772.354894600925,3683967.4357574508,288.1499999999648,43.39035529555594,205615.1014367991,290518.0115573817,2.1
-0.04871988155655124,0.16420164236618767,0.0037854117839999993,33762.72143289646,3682878.819007796,288.1499999999648,43.3774848644545,205617.44052231763,290520.4456300895,2.101
-0.0487052073359819,0.1641529371588517,0.0037854117839999993,33753.09064696315,3681790.5300390422,288.1499999999648,43.36461830987203,205619.77891568336,290522.8790359525,2.102
-0.048690537699619015,0.16410424662115208,0.0037854117839999993,33743.46253609682,3680702.568746727,288.1499999999648,43.351755630597495,205622.11661710578,290525.3117751395,2.103
-0.04867587264590439,0.16405557074850619,0.0037854117839999993,33733.83709959344,3679614.935026427,288.1499999999648,43.338896825420306,205624.45362679404,290527.7438478187,2.104
-0.04866121217328039,0.1640069095363329,0.0037854117839999993,33724.21433674916,3678527.6287737545,288.1499999999648,43.32604189313025,205626.78994495742,290530.1752541587,2.105
-0.04864655628019009,0.16395826298005273,0.0037854117839999993,33714.594246860295,3677440.649884364,288.1499999999648,43.31319083251756,205629.12557180502,290532.60599432763,2.106
-0.048631904965077175,0.16390963107508763,0.0037854117839999993,33704.97682922331,3676353.998253946,288.1499999999648,43.30034364237285,205631.46050754597,290535.03606849414,2.107
-0.04861725822638595,0.16386101381686125,0.0037854117839999993,33695.36208313486,3675267.6737782317,288.1499999999648,43.28750032148716,205633.79475238922,290537.46547682624,2.108
-0.048602616062561346,0.1638124112007987,0.0037854117839999993,33685.750007891744,3674181.676352992,288.1499999999649,43.27466086865194,205636.12830654375,290539.89421949245,2.109
-0.04858797847204887,0.16376382322232666,0.0037854117839999993,33676.140602790925,3673096.00587403,288.1499999999649,43.261825282659046,205638.46117021836,290542.32229666086,2.11
-0.04857334545329476,0.16371524987687336,0.0037854117839999993,33666.53386712954,3672010.662237193,288.1499999999649,43.24899356230075,205640.79334362192,290544.7497084997,2.111
-0.04855871700474583,0.16366669115986862,0.0037854117839999993,33656.92980020488,3670925.645338366,288.14999999996496,43.236165706369725,205643.12482696312,290547.17645517725,2.112
-0.04854409312484953,0.16361814706674377,0.0037854117839999993,33647.32840131443,3669840.9550734707,288.149999999965,43.22334171365907,205645.4556204507,290549.60253686155,2.113
-0.048529473812053844,0.16356961759293173,0.0037854117839999993,33637.72966975579,3668756.5913384696,288.14999999996496,43.210521582962286,205647.78572429312,290552.02795372077,2.114
-0.04851485906480757,0.1635211027338669,0.0037854117839999993,33628.133604826755,3667672.5540293613,288.149999999965,43.197705313073264,205650.11513869898,290554.45270592277,2.115
-0.04850024888155993,0.16347260248498535,0.0037854117839999993,33618.5402058253,3666588.843042185,288.149999999965,43.184892902786345,205652.44386387683,290556.8767936359,2.116
-0.04848564326076088,0.1634241168417246,0.0037854117839999993,33608.94947204953,3665505.458273016,288.14999999996496,43.17208435089624,205654.77190003495,290559.30021702795,2.117
-0.048471042200861014,0.16337564579952374,0.0037854117839999993,33599.36140279773,3664422.399617971,288.1499999999651,43.1592796561981,205657.0992473817,290561.7229762671,2.118
-0.04845644570031152,0.1633271893538234,0.0037854117839999993,33589.77599736837,3663339.666973201,288.14999999996513,43.14647881748746,205659.42590612549,290564.14507152117,2.119
-0.048441853757564136,0.16327874750006585,0.0037854117839999993,33580.19325506004,3662257.2602349017,288.1499999999652,43.133681833560296,205661.7518764743,290566.56650295807,2.12
-0.04842726637107141,0.1632303202336948,0.0037854117839999993,33570.61317517153,3661175.179299298,288.14999999996525,43.12088870321296,205664.07715863636,290568.9872707456,2.121
-0.04841268353928634,0.16318190755015552,0.0037854117839999993,33561.03575700177,3660093.424062663,288.14999999996536,43.10809942524222,205666.40175281974,290571.4073750517,2.122
-0.04839810526066257,0.16313350944489485,0.0037854117839999993,33551.46099984988,3659011.9944212995,288.1499999999654,43.09531399844527,205668.7256592324,290573.8268160441,2.123
-0.04838353153365446,0.16308512591336122,0.0037854117839999993,33541.88890301511,3657930.8902715533,288.1499999999654,43.082532421619696,205671.04887808225,290576.24559389066,2.124
-0.048368962356716935,0.1630367569510045,0.0037854117839999993,33532.31946579691,3656850.1115098074,288.1499999999654,43.06975469356349,205673.37140957714,290578.663708759,2.125
-0.04835439772830548,0.1629884025532762,0.0037854117839999993,33522.75268749487,3655769.658032485,288.1499999999654,43.056980813075064,205675.6932539249,290581.08116081683,2.126
-0.04833983764687629,0.1629400627156293,0.0037854117839999993,33513.18856740875,3654689.529736043,288.1499999999654,43.04421077895322,205678.01441133328,290583.497950232,2.1270000000000002
-0.048325282110886186,0.16289173743351842,0.0037854117839999993,33503.6271048385,3653609.7265169807,288.1499999999654,43.0314445899972,205680.33488200992,290585.914077172,2.128
-0.048310731118792555,0.16284342670239962,0.0037854117839999993,33494.06829908419,3652530.248271835,288.1499999999654,43.01868224500662,205682.6546661624,290588.32954180444,2.129
-0.048296184669053395,0.16279513051773056,0.0037854117839999993,33484.512149446084,3651451.094897179,288.1499999999654,43.00592374278153,205684.97376399825,290590.744344297,2.13
-0.04828164276012745,0.16274684887497043,0.0037854117839999993,33474.9586552246,3650372.2662896253,288.1499999999654,42.993169082122364,205687.29217572496,290593.1584848172,2.1310000000000002
-0.048267105390473866,0.16269858176957996,0.0037854117839999993,33465.40781572032,3649293.762345824,288.1499999999654,42.980418261829975,205689.60990154988,290595.5719635324,2.132
-0.04825257255855262,0.1626503291970214,0.0037854117839999993,33455.85963023399,3648215.582962465,288.1499999999654,42.96767128070562,205691.92694168034,290597.98478061013,2.133
-0.04823804426282418,0.1626020911527586,0.0037854117839999993,33446.31409806652,3647137.7280362733,288.1499999999654,42.95492813755097,205694.24329632364,290600.396936218,2.134
-0.04822352050174974,0.16255386763225682,0.0037854117839999993,33436.77121851898,3646060.1974640135,288.1499999999654,42.94218883116808,205696.5589656869,290602.8084305232,2.1350000000000002
-0.04820900127379094,0.16250565863098304,0.0037854117839999993,33427.23099089263,3644982.99114249,288.1499999999655,42.92945336035945,205698.87394997737,290605.2192636932,2.136
-0.048194486577410225,0.16245746414440562,0.0037854117839999993,33417.69341448885,3643906.108968541,288.1499999999654,42.91672172392795,205701.18824940195,290607.62943589524,2.137
-0.04817997641107056,0.16240928416799455,0.0037854117839999993,33408.15848860921,3642829.5508390493,288.1499999999655,42.90399392067687,205703.50186416772,290610.03894729685,2.138
-0.04816547077323553,0.1623611186972213,0.0037854117839999993,33398.62621255545,3641753.316650928,288.1499999999655,42.8912699494099,205705.8147944816,290612.4477980651,2.1390000000000002
-0.048150969662369356,0.16231296772755893,0.0037854117839999993,33389.09658562945,3640677.4063011347,288.14999999996553,42.87854980893116,205708.1270405504,290614.85598836717,2.14
-0.048136473076936886,0.162264831254482,0.0037854117839999993,33379.569607133286,3639601.8196866587,288.14999999996553,42.86583349804514,205710.438602581,290617.26351837046,2.141
-0.04812198101540353,0.1622167092734666,0.0037854117839999993,33370.045276369165,3638526.5567045338,288.14999999996553,42.853121015556766,205712.74948078004,290619.6703882422,2.142
-0.04810749347623538,0.16216860177999035,0.0037854117839999993,33360.52359263947,3637451.6172518274,288.1499999999656,42.84041236027134,205715.05967535422,290622.07659814914,2.1430000000000002
-0.04809301045789917,0.16212050876953246,0.0037854117839999993,33351.00455524677,3636377.001225647,288.14999999996564,42.827707530994594,205717.3691865102,290624.48214825883,2.144
-0.048078531958862136,0.16207243023757362,0.0037854117839999993,33341.48816349375,3635302.7085231356,288.14999999996564,42.81500652653266,205719.6780144543,290626.88703873794,2.145
-0.048064057977592195,0.16202436617959604,0.0037854117839999993,33331.974416683304,3634228.7390414774,288.1499999999657,42.802309345692066,205721.98615939316,290629.29126975377,2.146
-0.04804958851255791,0.16197631659108347,0.0037854117839999993,33322.46331411846,3633155.092677888,288.14999999996576,42.78961598727973,205724.2936215331,290631.6948414733,2.1470000000000002
-0.048035123562228374,0.16192828146752125,0.0037854117839999993,33312.95485510243,3632081.76932963,288.14999999996576,42.776926450103026,205726.60040108048,290634.0977540633,2.148
-0.04802066312507338,0.1618802608043962,0.0037854117839999993,33303.44903893857,3631008.768893997,288.14999999996576,42.764240732969675,205728.90649824147,290636.50000769104,2.149
-0.048006207199563306,0.16183225459719663,0.0037854117839999993,33293.945864930414,3629936.0912683243,288.1499999999658,42.75155883468784,205731.21191322236,290638.90160252305,2.15
-0.04799175578416912,0.16178426284141245,0.0037854117839999993,33284.44533238166,3628863.7363499803,288.1499999999658,42.73888075406607,205733.51664622928,290641.30253872654,2.1510000000000002
-0.04797730887736243,0.1617362855325351,0.0037854117839999993,33274.94744059617,3627791.7040363774,288.1499999999658,42.72620648991332,205735.8206974682,290643.70281646814,2.152
-0.04796286647761543,0.1616883226660575,0.0037854117839999993,33265.45218887794,3626719.9942249595,288.1499999999658,42.71353604103895,205738.12406714517,290646.10243591474,2.153
-0.04794842858340095,0.16164037423747413,0.0037854117839999993,33255.95957653118,3625648.6068132143,288.14999999996587,42.70086940625273,205740.42675546615,290648.501397233,2.154
-0.04793399519319248,0.16159244024228092,0.0037854117839999993,33246.46960286023,3624577.5416986607,288.1499999999659,42.68820658436481,205742.72876263698,290650.8997005898,2.1550000000000002
-0.047919566305463984,0.16154452067597547,0.0037854117839999993,33236.982267169595,3623506.798778861,288.149999999966,42.675547574185785,205745.03008886345,290653.29734615184,2.156
-0.0479051419186902,0.16149661553405678,0.0037854117839999993,33227.49756876395,3622436.3779514106,288.149999999966,42.66289237452662,205747.33073435127,290655.6943340856,2.157
-0.04789072203134635,0.16144872481202543,0.0037854117839999993,33218.01550694812,3621366.2791139465,288.149999999966,42.65024098419869,205749.63069930603,290658.0906645578,2.158
-0.047876306641908326,0.1614008485053835,0.0037854117839999993,33208.536081027116,3620296.50216414,288.149999999966,42.637593402013756,205751.92998393346,290660.48633773514,2.1590000000000003
-0.04786189574885259,0.16135298660963465,0.0037854117839999993,33199.059290306104,3619227.046999704,288.14999999996604,42.62494962678404,205754.228588439,290662.88135378406,2.16
-0.047847489350656344,0.161305139120284,0.0037854117839999993,33189.58513409041,3618157.9135183846,288.14999999996604,42.612309657322086,205756.5265130282,290665.2757128712,2.161
-0.04783308744579724,0.1612573060328382,0.0037854117839999993,33180.11361168551,3617089.1016179677,288.1499999999661,42.5996734924409,205758.8237579063,290667.66941516293,2.162
-0.04781869003275362,0.16120948734280544,0.0037854117839999993,33170.64472239708,3616020.611196277,288.1499999999661,42.58704113095387,205761.12032327882,290670.06246082595,2.1630000000000003
