isenthalpic_mdot [kg/s],isenthalpic_tank.mass [kg],isenthalpic_tank.volume [m^3],isenthalpic_tank.inenergy [J],isenthalpic_tank.pressure [Pa],isenthalpic_tank.temperature [degK],isenthalpic_tank.density [kg/m^3],isenthalpic_tank.sp_inenergy [J/kg],isenthalpic_tank.sp_enthalpy [J/kg],time [s]
-0.1934269035397439,0.1713125130321122,0.0037854117839999993,31279.34698030874,3400728.8102537836,258.0410918881917,45.255978162325135,182586.46976035828,257730.76999090915,1.52
-0.19120303080057638,0.16940048272410643,0.0037854117839999993,30933.581079988115,3361889.4047718123,257.94102606348685,44.75087319168827,182606.21565269088,257730.7699909815,1.53
-0.18900639051174906,0.16751041881898895,0.0037854117839999993,30591.69948068583,3323519.4639116228,257.8419376301364,44.25157113078533,182625.65216163115,257730.7699910525,1.54
-0.1868366047394449,0.1656420527715945,0.0037854117839999993,30253.657096309416,3285612.614189663,257.74381821968416,43.75800103748885,182644.7848845878,257730.76999112184,1.55
-0.18469330199643264,0.16379511975163016,0.0037854117839999993,29919.4093979048,3248162.58787006,257.6466595088097,43.270092951036844,182663.61930241226,257730.76999118982,1.56
-0.1825761171005116,0.16196935858062506,0.0037854117839999993,29588.912406011033,3211163.220691496,257.5504532197976,42.787777875376605,182682.1607821721,257730.76999125638,1.57
-0.18048469103684697,0.16016451167025658,0.0037854117839999993,29262.122683134778,3174608.449656157,257.45519112097946,42.3109877628723,182700.41457984797,257730.76999132134,1.58
-0.17841867082406612,0.15838032496201593,0.0037854117839999993,28938.99732634281,3138492.310878697,257.36086502714846,41.83965549836624,182718.3858429587,257730.76999138502,1.59
-0.17637770938399785,0.15661654786817594,0.0037854117839999993,28619.493959970252,3102808.9374933117,257.2674667999491,41.37371488358424,182736.07961311511,257730.76999144736,1.6
-0.17436146541493852,0.15487293321402656,0.0037854117839999993,28303.570728442606,3067552.5576170157,257.1749883482406,40.913100621875856,182753.50082850503,257730.76999150834,1.61
-0.17236960326832765,0.1531492371813433,0.0037854117839999993,27991.186289209767,3032717.492367348,257.08342162843854,40.45774830328032,182770.65432631268,257730.76999156797,1.62
-0.17040179282873164,0.15144521925305598,0.0037854117839999993,27682.29980578986,2998298.1539327316,256.99275864483076,40.00759438990958,182787.54484507284,257730.76999162638,1.6300000000000001
-0.1684577093970242,0.14976064215908574,0.0037854117839999993,27376.870940921162,2964289.0436938372,256.9029914498725,39.562576201639935,182804.17702696295,257730.7699916835,1.6400000000000001
-0.1665370335766663,0.14809527182331908,0.0037854117839999993,27074.859849820186,2930684.7503943336,256.8141121444596,39.122631902104075,182820.55542003454,257730.76999173945,1.6500000000000001
-0.16463945116298864,0.1464488773116892,0.0037854117839999993,26776.22717354411,2897479.9483594624,256.726112878181,38.68770048497562,182836.6844803862,257730.7699917941,1.6600000000000001
-0.16276465303538018,0.1448212307813354,0.0037854117839999993,26480.934032455618,2864669.395760917,256.6389858495501,38.25772176053844,182852.568574279,257730.7699918476,1.67
-0.1609123350522948,0.14321210743081247,0.0037854117839999993,26188.942019788657,2832247.932926635,256.55272330621887,37.83263634253338,182868.21198019767,257730.7699919,1.68
-0.15908219794898734,0.1416212854513226,0.0037854117839999993,25900.213195312866,2800210.4806940183,256.46731754516964,37.412385635275086,182883.6188908564,257730.76999195135,1.69
-0.15727394723789487,0.14004854597894364,0.0037854117839999993,25614.710079095617,2768552.0388053493,256.3827609128933,36.996911821032064,182898.79341515477,257730.7699920016,1.7
-0.15548729311158319,0.1384936730478278,0.0037854117839999993,25332.3956453593,2737267.6843439867,256.2990458055456,36.58615784766306,182913.73958008128,257730.7699920506,1.71
-0.15372195034817698,0.13695645354434605,0.0037854117839999993,25053.233316432747,2706352.57021018,256.2161646690897,36.18006741650331,182928.46133256942,257730.76999209865,1.72
-0.15197763821920235,0.13543667716215402,0.0037854117839999993,24777.186956794747,2675801.9236352425,256.13410999942164,35.7785849704942,182942.9625413049,257730.76999214568,1.73
-0.1502540803997638,0.13393413635815637,0.0037854117839999993,24504.22086720831,2645611.044732932,256.0528743424783,35.38165568255028,182957.24699848742,257730.76999219166,1.74
-0.14855100488098857,0.13244862630934648,0.0037854117839999993,24234.299778943954,2615775.3050869093,255.97245029433208,34.98922544415752,182971.31842154724,257730.76999223672,1.75
-0.14686814388466846,0.1309799448704998,0.0037854117839999993,23967.388848090603,2586290.1463732077,255.89283050127145,34.60124085419707,182985.18045481865,257730.76999228072,1.76
-0.14520523378003378,0.12952789253269947,0.0037854117839999993,23703.453649952407,2557151.079016619,255.81400765986456,34.21764920798891,182998.83667117057,257730.76999232394,1.77
-0.14356201500259527,0.1280922723826735,0.0037854117839999993,23442.460173530097,2528353.6808800306,255.73597451701193,33.83839848654984,183012.29057359637,257730.7699923663,1.78
-0.14193823197499278,0.1266728900629236,0.0037854117839999993,23184.37481608545,2499893.5959857013,255.65872386998416,33.46343734606064,183025.54559676364,257730.76999240767,1.79
-0.1403336330297918,0.1252695537326257,0.0037854117839999993,22929.16437778727,2471766.53326755,255.58224856644776,33.09271510753709,183038.60510852534,257730.76999244804,1.8
-0.13874797033417,0.12388207402928399,0.0037854117839999993,22676.79605643768,2443968.2653535362,255.50654150447872,32.726181746700036,183051.47241139348,257730.76999248765,1.81
-0.13718099981643725,0.12251026403111961,0.0037854117839999993,22427.237442277103,2416494.627377241,255.43159563256322,32.363787884039525,183064.15074397536,257730.7699925265,1.82
-0.13563248109433734,0.12115393922017624,0.0037854117839999993,22180.45651286677,2389341.515817818,255.35740394958802,32.00548477506833,183076.64328237518,257730.76999256448,1.83
-0.13410217740507935,0.11981291744612545,0.0037854117839999993,21936.421628047254,2362504.8873674585,255.28395950481863,31.651224300760372,183088.95314155996,257730.76999260148,1.84
-0.1325898555370457,0.118487018890755,0.0037854117839999993,21695.101524972,2335980.75782562,255.2112553978685,31.300958958169456,183101.0833766936,257730.76999263777,1.85
-0.13109528576313298,0.11717606603312367,0.0037854117839999993,21456.465313214117,2309765.2010191893,255.13928477865585,30.954641851224206,183113.03698443624,257730.76999267327,1.86
-0.12961824177567438,0.11587988361536693,0.0037854117839999993,21220.482469945557,2283854.347747883,255.06804084735126,30.612226681694864,183124.81690421278,257730.76999270808,1.87
-0.12815850062290177,0.11459829860913791,0.0037854117839999993,20987.122835187336,2258244.384754152,254.99751685431696,30.273667740327912,183136.42601945097,257730.76999274213,1.8800000000000001
-0.12671584264690103,0.1133311401826689,0.0037854117839999993,20756.356607129463,2232931.553716885,254.92770610003495,29.938919898144672,183147.86715878834,257730.76999277546,1.8900000000000001
-0.12529005142301936,0.11207823966843872,0.0037854117839999993,20528.154337519525,2207912.150268235,254.85860193502688,29.607938597899906,183159.1430972507,257730.7699928081,1.9000000000000001
-0.12388091370068391,0.11083943053143187,0.0037854117839999993,20302.486927118687,2183182.5230329405,254.7901977597657,29.28067984569678,183170.25655740176,257730.76999284004,1.9100000000000001
-0.12248821934559101,0.10961454833797596,0.0037854117839999993,20079.325621224,2158739.072689493,254.72248702457912,28.95710020275458,183181.21021046545,257730.76999287112,1.92
-0.12111176128322819,0.10840343072514368,0.0037854117839999993,19858.64200525589,2134578.251052534,254.65546322954384,28.637156777325576,183192.00667742122,257730.76999290183,1.93
-0.11975133544369136,0.10720591737070677,0.0037854117839999993,19640.408000409607,2110696.5601759143,254.58911992437353,28.320807216757686,183202.64853007268,257730.76999293172,1.94
-0.1184067407077624,0.10602184996362915,0.0037854117839999993,19424.595859369718,2087090.5514758157,254.523450708298,28.0080096996996,183213.13829209105,257730.76999296105,1.95
-0.11707777885420884,0.10485107217508706,0.0037854117839999993,19211.17816208656,2063756.8248734188,254.45844922993675,27.698722928445104,183223.47844003444,257730.76999298972,1.96
-0.11576425450827763,0.10369342963000429,0.0037854117839999993,19000.127811613445,2040692.027956545,254.39410918716416,27.392906121413475,183233.6714043418,257730.76999301784,1.97
-0.1144659750913438,0.10254876987909085,0.0037854117839999993,18791.418030003773,2017892.855159774,254.3304243269688,27.090519005762907,183243.71957030412,257730.76999304545,1.98
-0.1131827507716879,0.10141694237137397,0.0037854117839999993,18585.022354266977,1995356.0469625378,254.26738844530632,26.79152181013393,183253.62527901257,257730.76999307235,1.99
-0.11191439441636725,0.1002977984272103,0.0037854117839999993,18380.91463238234,1973078.3891046888,254.20499538694585,26.49587525752002,183263.3908282845,257730.76999309871,2.0
-0.11066072154415466,0.09919119121176875,0.0037854117839999993,18179.06901936965,1951056.7118190923,254.1432390453109,26.203540558262493,183273.01847356738,257730.76999312444,2.0100000000000002
-0.10942155027951368,0.09809697570897362,0.0037854117839999993,17979.45997341586,1929287.889080767,254.08211336231423,25.914479403166997,183282.51042882202,257730.76999314962,2.02
-0.10819670130758256,0.0970150086958978,0.0037854117839999993,17782.062252056712,1907768.8378721515,254.0216123281875,25.62865395673894,183291.86886738497,257730.76999317456,2.0300000000000002
-0.10698599783014232,0.09594514871759638,0.0037854117839999993,17586.850908412478,1886496.5174640445,253.96172998130513,25.34602685053521,183301.09592281075,257730.76999319872,2.04
-0.10578926552253873,0.09488725606237099,0.0037854117839999993,17393.801287476912,1865467.9287118346,253.90246040800392,25.06656117662971,183310.193689695,257730.7699932224,2.05
-0.10460633249153653,0.09384119273745561,0.0037854117839999993,17202.889022458545,1844680.1133665934,253.8437977423974,24.790220481190225,183319.1642244783,257730.76999324575,2.06
-0.10343702923407946,0.09280682244511482,0.0037854117839999993,17014.090031173422,1824130.1534006482,253.78573616618547,24.51696875816426,183328.0095462315,257730.76999326862,2.07
-0.10228118859693208,0.09178401055914549,0.0037854117839999993,16827.380512488453,1803815.170347261,253.72826990845914,24.246770443071433,183336.73163742296,257730.76999329097,2.08
-0.10113864573718094,0.09077262410177368,0.0037854117839999993,16642.7369428146,1783732.3246540502,253.6713932455021,23.979590406900286,183345.33244466825,257730.7699933128,2.09
-0.10000923808357313,0.08977253172093795,0.0037854117839999993,16460.136072649064,1763878.8150497929,253.6151005005878,23.715393950107163,183353.8138794632,257730.7699933343,2.1
-0.09889280529866872,0.08878360366795127,0.0037854117839999993,16279.55492316554,1744251.8779242602,253.55938604377167,23.454146796715126,183362.17781889907,257730.76999335526,2.11
-0.09778918924178773,0.08780571177553338,0.0037854117839999993,16100.970782852019,1724848.7867207648,253.50424429168058,23.1958150885107,183370.42610636263,257730.76999337578,2.12
-0.09669823393273051,0.08683872943620607,0.0037854117839999993,15924.361204195151,1705666.8513410878,253.4496697072985,22.94036537933652,183378.56055221983,257730.76999339592,2.13
-0.09561978551625155,0.08588253158104356,0.0037854117839999993,15749.70400041049,1686703.4175624754,253.39565679974882,22.68776462947778,183386.58293448403,257730.7699934156,2.14
-0.09455369222726767,0.08493699465877089,0.0037854117839999993,15576.977242217894,1667955.866466392,253.34220012407303,22.4379802001406,183394.49499946914,257730.76999343498,2.15
-0.09349980435678165,0.08400199661520306,0.0037854117839999993,15406.159254661376,1649421.6138787419,253.2892942810063,22.190979848020433,183402.29846242844,257730.76999345393,2.16
-0.09245797421850366,0.08307741687301803,0.0037854117839999993,15237.228613972567,1631098.1098212774,253.23693391675044,21.946731719958645,183409.99500817808,257730.76999347258,2.17
-0.09142805611615283,0.08216313631185651,0.0037854117839999993,15070.164144477318,1612982.8379738987,253.18511372274395,21.70520434768545,183417.5862917081,257730.7699934907,2.18
-0.0904099063114206,0.08125903724874231,0.0037854117839999993,14904.94491554451,1595073.3151475939,253.13382843542914,21.46636664264749,183425.07393877846,257730.76999350864,2.19
-0.089403382992582,0.08036500341881649,0.0037854117839999993,14741.55023857658,1577367.0907677386,253.08307283601656,21.23018789091837,183432.45954650236,257730.7699935261,2.2
-0.08840834624373559,0.07948091995637913,0.0037854117839999993,14579.959664041025,1559861.746367521,253.03284175024777,20.996637748190395,183439.74468391694,257730.76999354325,2.21
-0.08742465801465882,0.07860667337623253,0.0037854117839999993,14420.15297854223,1542554.8950912189,252.98313004815455,20.765686234845976,183446.93089254046,257730.76999356018,2.22
-0.0864521820912625,0.07774215155531991,0.0037854117839999993,14262.110201933036,1525444.1812071207,252.93393264381749,20.537303731107084,183454.01968691818,257730.7699935767,2.23
-0.08549078406662997,0.07688724371465361,0.0037854117839999993,14105.811584465313,1508527.2796298214,252.8852444951203,20.311460972261195,183461.0125551548,257730.76999359272,2.24
-0.08454033131262681,0.07604184040152734,0.0037854117839999993,13951.237603979149,1491801.895451705,252.8370606035056,20.08812904396225,183467.91095943717,257730.76999360847,2.25
-0.08360069295206661,0.07520583347200667,0.0037854117839999993,13798.368963129768,1475265.7634833541,252.78937601372445,19.86727937760514,183474.7163365437,257730.76999362398,2.2600000000000002
-0.0826717398314201,0.07437911607369246,0.0037854117839999993,13647.186586651775,1458916.647802709,252.74218581358826,19.648883745772288,183481.4300983434,257730.76999363914,2.27
-0.08175334449405386,0.07356158262875193,0.0037854117839999993,13497.671618660132,1442752.3413127428,252.69548513371655,19.43291425775092,183488.0536322841,257730.769993654,2.2800000000000002
-0.0808453811539865,0.07275312881721206,0.0037854117839999993,13349.805419987222,1426770.6653074597,252.64926914728372,19.219343355119666,183494.58830186972,257730.7699936686,2.29
-0.07994772567014882,0.07195365156051058,0.0037854117839999993,13203.569565555503,1410969.4690460293,252.60353306976538,19.008143807403172,183501.03544712736,257730.76999368292,2.3000000000000003
-0.0790602555211377,0.0711630490052992,0.0037854117839999993,13058.945841785178,1395346.6293348463,252.55827215868163,18.799288707793384,183507.39638506406,257730.76999369691,2.31
-0.07818284978045029,0.0703812205074947,0.0037854117839999993,12915.91624403639,1379900.0501173532,252.51348171334112,18.59275146893628,183513.67241011417,257730.76999371062,2.32
-0.07731538909218764,0.06960806661657282,0.0037854117839999993,12774.462974085305,1364627.662071425,252.46915707458217,18.38850581878276,183519.86479457634,257730.76999372419,2.33
-0.07645775564721806,0.06884348906010064,0.0037854117839999993,12634.568437633696,1349527.4222141553,252.42529362451407,18.186525796502526,183525.97478904168,257730.76999373751,2.34
-0.07560983315978663,0.06808739072850277,0.0037854117839999993,12496.215241851387,1334597.313513865,252.3818867862562,17.986785748459745,183532.00362281202,257730.76999375052,2.35
-0.0747715068445637,0.06733967566005714,0.0037854117839999993,12359.386192951226,1319835.3445091788,252.33893202367813,17.789260324249348,183537.9525043103,257730.76999376318,2.36
-0.07394266339411983,0.06660024902611594,0.0037854117839999993,12224.064293795902,1305239.5489349915,252.29642484113697,17.59392447279283,183543.82262148123,257730.76999377567,2.37
-0.07312319095681795,0.06586901711654776,0.0037854117839999993,12090.232741536252,1290807.9853551849,252.25436078321547,17.400753438492433,183549.6151421837,257730.7699937879,2.38
-0.072312979115114,0.06514588732539663,0.0037854117839999993,11957.874925280543,1276538.7368019298,252.21273543445818,17.20972275744272,183555.33121457472,257730.7699937998,2.39
-0.07151191886425526,0.06443076813675408,0.0037854117839999993,11826.974423794272,1262429.9104214346,252.17154441910841,17.020808253698323,183560.97196748547,257730.76999381153,2.4
-0.07071990259136839,0.0637235691108404,0.0037854117839999993,11697.515003230024,1248479.637125988,252.1307834008436,16.83398603559702,183566.53851078925,257730.76999382308,2.41
-0.06993682405492789,0.06302420087029112,0.0037854117839999993,11569.480614886923,1234686.0712521658,252.0904480825111,16.649232492137013,183572.0319357614,257730.76999383452,2.42
-0.06916257836459656,0.06233257508664515,0.0037854117839999993,11442.855392999243,1221047.3902250472,252.0505342058623,16.46652428940744,183577.45331543172,257730.76999384566,2.43
-0.06839706196142924,0.06164860446703086,0.0037854117839999993,11317.623652553795,1207561.7942283354,252.0110375512889,16.28583836707126,183582.80370492997,257730.76999385655,2.44
-0.06764017259843187,0.06097220274104654,0.0037854117839999993,11193.769887135559,1194227.505880221,251.97195393755567,16.107151934899388,183588.08414182326,257730.76999386723,2.45
-0.0668918093214685,0.060303284647831856,0.0037854117839999993,11071.278766801248,1181042.769914892,251.93327922153634,15.930442469355368,183593.29564644708,257730.76999387782,2.46
-0.06615187245050738,0.05964176592332678,0.0037854117839999993,10950.135135980312,1168005.852869544,251.89500929794704,15.755687710229518,183598.43922222886,257730.76999388824,2.47
-0.06542026356119973,0.05898756328771478,0.0037854117839999993,10830.324011403054,1155115.0427767863,251.8571400990807,15.582865657321786,183603.51585600525,257730.76999389834,2.48
-0.06469688546678296,0.058340594433046955,0.0037854117839999993,10711.830580055355,1142368.648862322,251.81966759454096,15.411954567172385,183608.52651833202,257730.7699939083,2.49
-0.06398164220030211,0.05770077801104393,0.0037854117839999993,10594.640197159777,1129765.001247792,251.78258779097757,15.2429329498394,183613.4721637889,257730.76999391802,2.5
-0.06327443899714187,0.05706803362107251,0.0037854117839999993,10478.738384182461,1117302.450658663,251.74589673181944,15.075779565722543,183618.3537312763,257730.7699939277,2.5100000000000002
-0.06257518227786255,0.056442281798293886,0.0037854117839999993,10364.110826865624,1104979.3681370663,251.70959049701023,14.910473422432263,183623.17214430738,257730.76999393708,2.52
-0.06188377963133398,0.05582344400198055,0.0037854117839999993,10250.743373285175,1092794.1447594739,251.6736652027428,14.746993771703375,183627.92831129322,257730.7699939463,2.5300000000000002
-0.06120013979816002,0.05521144260399895,0.0037854117839999993,10138.622031933124,1080745.1913591102,251.6381170011946,14.585320106352519,183632.6231258226,257730.7699939554,2.54
-0.060524172654388204,0.05460620087745507,0.0037854117839999993,10027.732969824418,1068830.9382530032,251.602942080263,14.425432157278633,183637.25746693552,257730.76999396435,2.5500000000000003
-0.059855789195498055,0.054007642985500086,0.0037854117839999993,9918.062510627851,1057049.8349735753,251.568136663301,14.267309890505718,183641.83219939153,257730.7699939731,2.56
-0.05919490152066221,0.053415693970293464,0.0037854117839999993,9809.597132820727,1045400.3500046819,251.53369700885355,14.1109335042672,183646.34817393226,257730.76999398164,2.57
-0.05854142281727479,0.05283027974212071,0.0037854117839999993,9702.32346786689,1033880.9705220038,251.4996194103943,13.956283426131144,183650.806227539,257730.7699939901,2.58
-0.05789526734574102,0.052251327068663304,0.0037854117839999993,9596.228298417804,1022490.2021377068,251.46590019606293,13.803340310165662,183655.20718368416,257730.76999399834,2.59
-0.05725635042452278,0.05167876356441808,0.0037854117839999993,9491.29855653642,1011226.5686492763,251.43253572840283,13.652085034143827,183659.55185257914,257730.76999400664,2.6
-0.05662458841543503,0.05111251768026373,0.0037854117839999993,9387.521321943343,1000088.6117924437,251.39952240409914,13.50249869678742,183663.84103141492,257730.76999401464,2.61
-0.0559998987091874,0.05055251869317186,0.0037854117839999993,9284.883820285191,989074.8909981255,251.36685665371795,13.354562615048875,183668.07550459998,257730.76999402244,2.62
-0.05538219971116609,0.0499986966960602,0.0037854117839999993,9183.373421424672,978183.98315329,251.33453494144612,13.2082583214308,183672.25604399215,257730.76999403024,2.63
-0.05477141082745139,0.049450982587785686,0.0037854117839999993,9082.977637752136,967414.4823656693,251.30255376483115,13.063567561342408,183676.38340912596,257730.76999403795,2.64
-0.05416745245106542,0.04890930806327503,0.0037854117839999993,8983.684122518278,956764.9997322488,251.27090965452223,12.920472290492304,183680.45834743546,257730.7699940453,2.65
-0.053570245948446095,0.048373605603790566,0.0037854117839999993,8885.480668187762,946234.1631114492,251.23959917401223,12.778954672316985,183684.48159447295,257730.76999405268,2.66
-0.052979713646141804,0.04784380846732915,0.0037854117839999993,8788.355204813346,935820.6168989373,251.20861891938026,12.638997075444502,183688.45387412258,257730.7699940599,2.67
-0.052395778817723455,0.04731985067915191,0.0037854117839999993,8692.295798430334,925523.0218069819,251.17796551903479,12.500582071192687,183692.37589881002,257730.769994067,2.68
-0.051818365670908376,0.04680166702244283,0.0037854117839999993,8597.290649471044,915340.0546472983,251.1476356334578,12.363692431101398,183696.24836970828,257730.76999407384,2.69
-0.05124739933489275,0.0462891930290939,0.0037854117839999993,8503.328091198966,905270.4081173035,251.11762595495048,12.228311124498235,183700.07197693887,257730.7699940807,2.7
-0.05068280584788771,0.045782364970615025,0.0037854117839999993,8410.396588162392,895312.7905897205,251.08793320737857,12.094421316097174,183703.847399769,257730.76999408734,2.71
-0.05012451214485566,0.04528111984916647,0.0037854117839999993,8318.484734667227,885465.9259054632,251.05855414591966,11.9620063636296,183707.57530680535,257730.76999409398,2.72
-0.04957244604544228,0.04478539538871205,0.0037854117839999993,8227.581253268707,875728.55316974,251.02948555681033,11.83104981550722,183711.25635618326,257730.76999410047,2.73
-0.049026536242100634,0.04429513002629104,0.0037854117839999993,8137.674993281783,866099.4265513214,251.0007242570964,11.701535408516351,183714.89119575283,257730.76999410687,2.74
-0.048486712288403996,0.043810262903407,0.0037854117839999993,8048.754929309908,856577.3150848937,250.97226709438127,11.573447065543084,183718.48046326105,257730.7699941131,2.75
-0.04795290458754257,0.04333073385753157,0.0037854117839999993,7960.810159791956,847161.0024764602,250.94411094657784,11.446768893328827,183722.02478653015,257730.76999411927,2.7600000000000002
-0.04742504438100204,0.04285648341372155,0.0037854117839999993,7873.8299055670495,837849.2869117182,250.9162527216603,11.32148518025577,183725.52478363286,257730.76999412538,2.77
-0.04690306373741923,0.04238745277634736,0.0037854117839999993,7787.803508457024,828640.9808673571,250.88868935741615,11.19758039416178,183728.98106306352,257730.7699941313,2.7800000000000002
-0.04638689554161167,0.04192358382093125,0.0037854117839999993,7702.72042986635,819534.9109252335,250.86141782120163,11.075039180184275,183732.39422390703,257730.7699941371,2.79
-0.045876473483778595,0.04146481908609346,0.0037854117839999993,7618.570249399175,810529.9175893541,250.83443510969607,10.953846358632635,183735.76485600305,257730.76999414287,2.8000000000000003
-0.04537173204886872,0.04101110176560477,0.0037854117839999993,7535.342663493346,801624.8551056271,250.80773824865878,10.833986922888698,183739.09354010806,257730.76999414858,2.81
-0.04487260650611282,0.04056237570054364,0.0037854117839999993,7453.027484071123,792818.5912843174,250.78132429268533,10.715446037334903,183742.38084805355,257730.76999415405,2.82
-0.04437903289871713,0.04011858537155647,0.0037854117839999993,7371.614637206418,784110.0073251756,250.75519032496794,10.598209035309665,183745.62734290207,257730.76999415958,2.83
-0.04389094803371528,0.03967967589121932,0.0037854117839999993,7291.094161808234,775497.9976451659,250.72933345705357,10.482261417089552,183748.83357909872,257730.76999416502,2.84
-0.043408289471974996,0.039245592996499566,0.0037854117839999993,7211.456208320231,766981.46970877,250.70375082860616,10.367588847897869,183752.00010262153,257730.76999417032,2.85
-0.04293099551835739,0.03881628304131599,0.0037854117839999993,7132.691037436047,758559.3438608007,250.67843960716783,10.254177155939239,183755.1274511272,257730.76999417553,2.86
-0.04245900521202547,0.03839169298919574,0.0037854117839999993,7054.789018830297,750230.5531616943,250.65339698792303,10.142012330459778,183758.21615409534,257730.76999418077,2.87
-0.041992258316899234,0.03797177040602674,0.0037854117839999993,6977.740629904945,741994.0432252262,250.62862019346287,10.03108051983249,183761.26673296918,257730.76999418583,2.88
-0.041530695312255186,0.03755646345290419,0.0037854117839999993,6901.536454550904,733848.772058612,250.6041064735509,9.921368029667496,183764.2797012938,257730.7699941909,2.89
-0.0410742573834664,0.037145720879069526,0.0037854117839999993,6826.167181924612,725793.7099049496,250.57985310489036,9.812861320946723,183767.25556485157,257730.76999419578,2.9
-0.0406228864128818,0.03673949201494071,0.0037854117839999993,6751.6236052394515,717827.8390879625,250.55585739089275,9.705547008182695,183770.19482179545,257730.76999420056,2.91
-0.04017652497084153,0.036337726765232295,0.0037854117839999993,6677.8966205717325,709950.1538589984,250.53211666144716,9.599411857601039,183773.09796277905,257730.7699942054,2.92
-0.03973511630682592,0.03594037560216404,0.0037854117839999993,6604.977225681111,702159.6602462485,250.50862827269162,9.4944427853464,183775.96547108464,257730.76999421013,2.93
-0.0392986043407356,0.03554738955875668,0.0037854117839999993,6532.856518845232,694455.3759061475,250.48538960678547,9.39062685571137,183778.79782274872,257730.76999421485,2.94
-0.03886693365430089,0.03515872022221367,0.0037854117839999993,6461.525697708395,686836.3299769103,250.4623980716818,9.287951279388123,183781.59548668473,257730.76999421936,2.95
-0.03844004948261725,0.034774319727387495,0.0037854117839999993,6390.976058144088,679301.5629341811,250.43965110090443,9.186403411742404,183784.35892480434,257730.76999422384,2.96
-0.038017897705805694,0.03439414075032944,0.0037854117839999993,6321.198993131174,671850.1264487393,250.41714615332228,9.085970751109556,183787.08859213546,257730.76999422823,2.97
-0.03760042484079466,0.034018136501921495,0.0037854117839999993,6252.18599164357,664481.083246245,250.39488071292783,8.986640937112247,183789.78493693852,257730.76999423254,2.98
-0.03718757803322221,0.03364626072158927,0.0037854117839999993,6183.928637553252,657193.5069689773,250.37285228861572,8.888401748999595,183792.44840082058,257730.76999423682,2.99
-0.036779305049455965,0.033278467671094714,0.0037854117839999993,6116.418608546389,649986.4820395372,250.35105841396344,8.791241104007383,183795.0794188471,257730.76999424092,3.0
-0.03637555426872881,0.03291471212840742,0.0037854117839999993,6049.647675052438,642859.1035264751,250.3294966470125,8.69514705573903,183797.67841965173,257730.7699942452,3.0100000000000002
-0.03597627467538828,0.03255494938165354,0.0037854117839999993,5983.607699186047,635810.4770118184,250.30816457005125,8.600107792567053,183800.24582554353,257730.76999424928,3.02
-0.03558141585125759,0.03219913522314097,0.0037854117839999993,5918.29063370161,628839.7184604598,250.28705978939982,8.506111636054698,183802.7820526135,257730.76999425323,3.0300000000000002
-0.03519092796810666,0.0318472259434599,0.0037854117839999993,5853.688520960249,621945.9540913801,250.26617993519562,8.413147039397472,183805.28751083746,257730.76999425722,3.04
-0.034804761780230994,0.03149917832565759,0.0037854117839999993,5789.793491909143,615128.320250669,250.2455226611801,8.321202585884272,183807.76260417813,257730.7699942611,3.0500000000000003
-0.03442286861713632,0.031154949639486222,0.0037854117839999993,5726.59776507299,608385.9632863188,250.22508564448736,8.230266987377833,183810.20773068492,257730.76999426488,3.06
-0.034045200376327765,0.030814497635722943,0.0037854117839999993,5664.093645557462,601718.0394247624,250.20486658543456,8.140329082814244,183812.62328259196,257730.76999426878,3.0700000000000003
-0.033671709516201416,0.03047778054056093,0.0037854117839999993,5602.273524064496,595123.7146491163,250.1848632073121,8.05137783672122,183815.009646414,257730.76999427265,3.08
-0.03330234904903639,0.030144757050070563,0.0037854117839999993,5541.129875919276,588602.1645791153,250.165073256177,7.963402337754906,183817.36720304086,257730.7699942763,3.09
-0.03293707253408586,0.029815386324729704,0.0037854117839999993,5480.65526010876,582152.5743526993,250.14549450064663,7.876391797254919,183819.69632783034,257730.76999427986,3.1
-0.032575834070765704,0.02948962798402205,0.0037854117839999993,5420.842318331577,575774.1385092307,250.12612473169426,7.790335547817393,183821.99739069873,257730.76999428342,3.11
-0.032218588291938535,0.029167442101102663,0.0037854117839999993,5361.683774059185,569466.0608743135,250.1069617624459,7.705223041885756,183824.27075621038,257730.76999428705,3.12
-0.03186529035729172,0.028848789197529746,0.0037854117839999993,5303.17243160811,563227.5544461886,250.088003427978,7.621043850359015,183826.51678366482,257730.76999429052,3.13
-0.03151589594680819,0.028533630238061665,0.0037854117839999993,5245.301175223163,557057.8412836798,250.0692475851174,7.5377876612172745,183828.73582718318,257730.76999429395,3.14
-0.0311703612543278,0.02822192662551839,0.0037854117839999993,5188.062968171467,550956.1523956662,250.05069211224244,7.455444278164268,183830.92823579232,257730.76999429736,3.15
-0.030828642981198636,0.027913640195706402,0.0037854117839999993,5131.450851847164,544921.7276320552,250.03233490908534,7.374003619286669,183833.09435350783,257730.76999430073,3.16
-0.03049069833001571,0.027608733212406245,0.0037854117839999993,5075.457944886668,538953.8155762291,250.01417389653517,7.293455715729935,183835.23451941516,257730.7699943041,3.17
-0.03015648499844648,0.02730716836242178,0.0037854117839999993,5020.077442294342,533051.6734389518,249.99620701644443,7.2137907103904615,183837.34906774966,257730.7699943075,3.18
-0.02982596117314155,0.027008908750690366,0.0037854117839999993,4965.302614578439,527214.5669536965,249.97843223143403,7.134998856623829,183839.43832797476,257730.76999431069,3.19
