run_time [s],time [s],state [-],ox_l1 [lbf],ox_l2 [lbf],ox_l3 [lbf],ox_l4 [lbf],fu_l1 [lbf],fu_l2 [lbf],fu_l3 [lbf],fu_l4 [lbf],ox_tc_094 [degF],ox_tc_097 [degF],fu_tc_056 [degF],ch_stc_101_a [degF],ch_stc_101_b [degF],ch_stc_101_c [degF]
37.8910,4.0650,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1260.32,-404.00,-404.00
37.8970,4.0710,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1258.16,-404.00,-404.00
37.9030,4.0770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1259.24,82.04,1258.16,-404.00,-404.00
37.9090,4.0830,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1258.16,82.04,1258.16,-404.00,-404.00
37.9150,4.0890,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1258.16,80.96,1258.16,-404.00,-404.00
37.9210,4.0950,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1258.16,80.96,1260.32,-404.00,-404.00
37.9270,4.1010,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1258.16,80.96,1260.32,-404.00,-404.00
37.9330,4.1070,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1259.24,80.96,1260.32,-404.00,-404.00
37.9390,4.1130,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1259.24,80.96,1260.32,-404.00,-404.00
37.9450,4.1190,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1259.24,80.96,1259.24,-404.00,-404.00
37.9510,4.1250,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
37.9570,4.1310,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
37.9630,4.1370,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
37.9690,4.1430,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1260.32,-404.00,-404.00
37.9750,4.1490,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1260.32,-404.00,-404.00
37.9810,4.1550,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1260.32,-404.00,-404.00
37.9870,4.1610,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1260.32,-404.00,-404.00
37.9930,4.1670,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
37.9990,4.1730,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1259.24,80.96,1259.24,-404.00,-404.00
38.0050,4.1790,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1259.24,80.96,1259.24,-404.00,-404.00
38.0110,4.1850,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1259.24,80.96,1259.24,-404.00,-404.00
38.0170,4.1910,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1259.24,80.96,1260.32,-404.00,-404.00
38.0230,4.1970,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1260.32,-404.00,-404.00
38.0290,4.2030,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1260.32,-404.00,-404.00
38.0350,4.2090,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1260.32,-404.00,-404.00
38.0410,4.2150,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1258.16,-404.00,-404.00
38.0470,4.2210,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1258.16,-404.00,-404.00
38.0530,4.2270,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1258.16,-404.00,-404.00
38.0590,4.2330,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1258.16,-404.00,-404.00
38.0650,4.2390,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.0710,4.2450,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.0770,4.2510,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.0830,4.2570,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.0890,4.2630,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1258.16,-404.00,-404.00
38.0950,4.2690,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1257.08,1259.24,80.96,1258.16,-404.00,-404.00
38.1010,4.2750,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1257.08,1258.16,80.96,1258.16,-404.00,-404.00
38.1070,4.2810,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1257.08,1258.16,80.96,1258.16,-404.00,-404.00
38.1130,4.2870,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1257.08,1258.16,80.96,1260.32,-404.00,-404.00
38.1190,4.2930,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,80.96,1260.32,-404.00,-404.00
38.1250,4.2990,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,80.96,1260.32,-404.00,-404.00
38.1310,4.3050,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,80.96,1260.32,-404.00,-404.00
38.1370,4.3110,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,80.96,1260.32,-404.00,-404.00
38.1430,4.3170,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,80.96,1260.32,-404.00,-404.00
38.1490,4.3230,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1260.32,-404.00,-404.00
38.1550,4.3290,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1260.32,-404.00,-404.00
38.1610,4.3350,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.1670,4.3410,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.1730,4.3470,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.1790,4.3530,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.1850,4.3590,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.1910,4.3650,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,80.96,1259.24,-404.00,-404.00
38.1970,4.3710,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1258.16,80.96,1259.24,-404.00,-404.00
38.2030,4.3770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1258.16,80.96,1259.24,-404.00,-404.00
38.2090,4.3830,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1258.16,80.96,1259.24,-404.00,-404.00
38.2150,4.3890,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,80.96,1259.24,-404.00,-404.00
38.2210,4.3950,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.2270,4.4010,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1259.24,-404.00,-404.00
38.2330,4.4070,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1259.24,-404.00,-404.00
38.2390,4.4130,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1259.24,-404.00,-404.00
38.2450,4.4190,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,82.04,1259.24,-404.00,-404.00
38.2510,4.4250,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,80.96,1259.24,-404.00,-404.00
38.2570,4.4310,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,80.96,1259.24,-404.00,-404.00
38.2630,4.4370,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1258.16,80.96,1259.24,-404.00,-404.00
38.2690,4.4430,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,80.96,1259.24,-404.00,-404.00
38.2750,4.4490,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,80.96,1259.24,-404.00,-404.00
38.2810,4.4550,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,80.96,1259.24,-404.00,-404.00
38.2870,4.4610,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.2930,4.4670,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.2990,4.4730,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.3050,4.4790,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1260.32,-404.00,-404.00
38.3110,4.4850,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1260.32,-404.00,-404.00
38.3170,4.4910,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,80.96,1260.32,-404.00,-404.00
38.3230,4.4970,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,80.96,1260.32,-404.00,-404.00
38.3290,4.5030,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,80.96,1258.16,-404.00,-404.00
38.3350,4.5090,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,80.96,1258.16,-404.00,-404.00
38.3410,4.5150,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,80.96,1258.16,-404.00,-404.00
38.3470,4.5210,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,80.96,1258.16,-404.00,-404.00
38.3530,4.5270,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,80.96,1260.32,-404.00,-404.00
38.3590,4.5330,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1258.16,80.96,1260.32,-404.00,-404.00
38.3650,4.5390,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,80.96,1260.32,-404.00,-404.00
38.3710,4.5450,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,80.96,1260.32,-404.00,-404.00
38.3770,4.5510,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,80.96,1258.16,-404.00,-404.00
38.3830,4.5570,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1258.16,-404.00,-404.00
38.3890,4.5630,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1258.16,-404.00,-404.00
38.3950,4.5690,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1258.16,-404.00,-404.00
38.4010,4.5750,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1261.40,-404.00,-404.00
38.4070,4.5810,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1259.24,80.96,1261.40,-404.00,-404.00
38.4130,4.5870,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1259.24,80.96,1261.40,-404.00,-404.00
38.4190,4.5930,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1259.24,80.96,1261.40,-404.00,-404.00
38.4250,4.5990,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1259.24,80.96,1259.24,-404.00,-404.00
38.4310,4.6050,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.4370,4.6110,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.4430,4.6170,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.4490,4.6230,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.4550,4.6290,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.4610,4.6350,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.4670,4.6410,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.4730,4.6470,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1259.24,-404.00,-404.00
38.4790,4.6530,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,80.96,1259.24,-404.00,-404.00
38.4850,4.6590,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,80.96,1259.24,-404.00,-404.00
38.4910,4.6650,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,80.96,1259.24,-404.00,-404.00
38.4970,4.6710,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,80.96,1260.32,-404.00,-404.00
38.5030,4.6770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1260.32,-404.00,-404.00
38.5090,4.6830,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,80.96,1260.32,-404.00,-404.00
38.5150,4.6890,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,82.04,1260.32,-404.00,-404.00
38.5210,4.6950,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,82.04,1260.32,-404.00,-404.00
38.5270,4.7010,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,82.04,1260.32,-404.00,-404.00
38.5330,4.7070,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1260.32,-404.00,-404.00
38.5390,4.7130,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1260.32,-404.00,-404.00
38.5450,4.7190,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1260.32,-404.00,-404.00
38.5510,4.7250,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1260.32,-404.00,-404.00
38.5570,4.7310,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1260.32,-404.00,-404.00
38.5630,4.7370,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1260.32,-404.00,-404.00
38.5690,4.7430,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1258.16,-404.00,-404.00
38.5750,4.7490,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,80.96,1258.16,-404.00,-404.00
38.5810,4.7550,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1258.16,80.96,1258.16,-404.00,-404.00
38.5870,4.7610,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1258.16,82.04,1258.16,-404.00,-404.00
38.5930,4.7670,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1258.16,82.04,1260.32,-404.00,-404.00
38.5990,4.7730,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1258.16,82.04,1260.32,-404.00,-404.00
38.6050,4.7790,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1259.24,82.04,1260.32,-404.00,-404.00
38.6110,4.7850,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1259.24,82.04,1260.32,-404.00,-404.00
38.6170,4.7910,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1260.32,1259.24,82.04,1260.32,-404.00,-404.00
38.6230,4.7970,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1260.32,-404.00,-404.00
38.6290,4.8030,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1260.32,-404.00,-404.00
38.6350,4.8090,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1260.32,-404.00,-404.00
38.6410,4.8150,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,80.96,1260.32,-404.00,-404.00
38.6470,4.8210,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,80.96,1260.32,-404.00,-404.00
38.6530,4.8270,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,80.96,1260.32,-404.00,-404.00
38.6590,4.8330,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,82.04,1260.32,-404.00,-404.00
38.6650,4.8390,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,82.04,1258.16,-404.00,-404.00
38.6710,4.8450,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1258.16,-404.00,-404.00
38.6770,4.8510,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1260.32,82.04,1258.16,-404.00,-404.00
38.6830,4.8570,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1260.32,80.96,1258.16,-404.00,-404.00
38.6890,4.8630,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1260.32,80.96,1260.32,-404.00,-404.00
38.6950,4.8690,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1260.32,80.96,1260.32,-404.00,-404.00
38.7010,4.8750,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1257.08,80.96,1260.32,-404.00,-404.00
38.7070,4.8810,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1257.08,82.04,1260.32,-404.00,-404.00
38.7130,4.8870,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1257.08,82.04,1259.24,-404.00,-404.00
38.7190,4.8930,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1257.08,82.04,1259.24,-404.00,-404.00
38.7250,4.8990,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1259.24,-404.00,-404.00
38.7310,4.9050,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1259.24,-404.00,-404.00
38.7370,4.9110,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1259.24,-404.00,-404.00
38.7430,4.9170,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,82.04,1259.24,-404.00,-404.00
38.7490,4.9230,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1258.16,82.04,1259.24,-404.00,-404.00
38.7550,4.9290,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1258.16,82.04,1259.24,-404.00,-404.00
38.7610,4.9350,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1258.16,82.04,1257.08,-404.00,-404.00
38.7670,4.9410,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1258.16,82.04,1257.08,-404.00,-404.00
38.7730,4.9470,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1257.08,-404.00,-404.00
38.7790,4.9530,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1257.08,-404.00,-404.00
38.7850,4.9590,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1259.24,-404.00,-404.00
38.7910,4.9650,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1259.24,-404.00,-404.00
38.7970,4.9710,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1259.24,-404.00,-404.00
38.8030,4.9770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1259.24,-404.00,-404.00
38.8090,4.9830,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1259.24,1259.24,82.04,1257.08,-404.00,-404.00
38.8150,4.9890,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,82.04,1257.08,-404.00,-404.00
38.8210,4.9950,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,82.04,1257.08,-404.00,-404.00
38.8270,5.0010,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1258.16,1259.24,82.04,1257.08,-404.00,-404.00
