run_time [s],time [s],state [-],Sensor Bus [Volts],OX-LC-A [lbf],OX-LC-B [lbf],OX-LC-C [lbf],OX-LC-D [lbf],FU-LC-A [lbf],FU-LC-B [lbf],FU-LC-C [lbf],FU-LC-D [lbf],CH-LC-A [lbf],CH-LC-B [lbf],OX-TC-093 [degF],OX-TC-097 [degF],FC-TC-056 [degF],CH-STC-101-A [degF],CH-STC-101-B [degF],CH-STC-101-C [degF],OX-PT-094 [psig],OX-PT-098 [psig],N2-PT-019 [psig],CH-PT-100 [psig]
188.1300,6.9300,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1321.7987,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.1350,6.9350,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.1400,6.9400,1.0000,4.9640,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1327.4657,1321.7987,1323.6877,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.1450,6.9450,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1323.6877,1323.6877,1323.6877,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.1500,6.9500,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1321.7987,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.1550,6.9550,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1329.3547,1323.6877,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.1600,6.9600,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1323.6877,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.1650,6.9650,1.0000,4.9640,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1321.7987,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.1700,6.9700,1.0000,4.9640,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1323.6877,1325.5767,1321.7987,1323.6877,-197.9011,-200.0000,66.7903,67.97
188.1750,6.9750,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,65.5922,1327.4657,1321.7987,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.1800,6.9800,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1327.4657,1321.7987,1323.6877,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.1850,6.9850,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1323.6877,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.1900,6.9900,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1329.3547,1323.6877,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.58
188.1950,6.9950,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1323.6877,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.2000,7.0000,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1329.3547,1323.6877,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.2050,7.0050,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1323.6877,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.2100,7.0100,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1327.4657,1321.7987,1323.6877,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.58
188.2150,7.0150,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1323.6877,1323.6877,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.2200,7.0200,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1321.7987,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.2250,7.0250,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1327.4657,1321.7987,1323.6877,1319.9097,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.2300,7.0300,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1329.3547,1321.7987,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.2350,7.0350,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1323.6877,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.2400,7.0400,1.0000,4.9640,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1321.7987,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.2450,7.0450,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1323.6877,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.2500,7.0500,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1321.7987,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.2550,7.0550,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1327.4657,1321.7987,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.2600,7.0600,1.0000,4.9640,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1323.6877,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.2650,7.0650,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1321.7987,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.2700,7.0700,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1323.6877,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.2750,7.0750,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,65.5922,1327.4657,1323.6877,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.2800,7.0800,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1323.6877,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.2850,7.0850,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1327.4657,1321.7987,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.2900,7.0900,1.0000,4.9640,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1323.6877,1325.5767,1321.7987,1323.6877,-197.9011,-200.0000,66.7903,67.97
188.2950,7.0950,1.0000,4.9640,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1321.7987,1323.6877,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.3000,7.1000,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1323.6877,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.3050,7.1050,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1327.4657,1321.7987,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.3100,7.1100,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1329.3547,1323.6877,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.3150,7.1150,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1329.3547,1323.6877,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.3200,7.1200,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1323.6877,1323.6877,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.3250,7.1250,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1329.3547,1321.7987,1323.6877,1321.7987,1321.7987,-200.0000,-200.0000,67.1839,67.97
188.3300,7.1300,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.3350,7.1350,1.0000,4.9640,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1327.4657,1321.7987,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.3400,7.1400,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1329.3547,1321.7987,1323.6877,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,68.36
188.3450,7.1450,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1323.6877,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.3500,7.1500,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1323.6877,1323.6877,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.3550,7.1550,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.3600,7.1600,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.3650,7.1650,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1323.6877,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.3700,7.1700,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1329.3547,1323.6877,1325.5767,1323.6877,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.3750,7.1750,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,65.5922,1327.4657,1323.6877,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.3800,7.1800,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.3850,7.1850,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1323.6877,1319.9097,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.3900,7.1900,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1323.6877,1325.5767,1323.6877,1321.7987,-200.0000,-200.0000,66.7903,67.58
188.3950,7.1950,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1323.6877,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.4000,7.2000,1.0000,4.9640,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.4050,7.2050,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,65.5922,1329.3547,1321.7987,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.4100,7.2100,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,65.5922,1329.3547,1321.7987,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.4150,7.2150,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1325.5767,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.4200,7.2200,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1329.3547,1323.6877,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,67.1839,67.97
188.4250,7.2250,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1321.7987,1325.5767,1319.9097,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.4300,7.2300,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1327.4657,1323.6877,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.4350,7.2350,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1323.6877,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.4400,7.2400,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1329.3547,1321.7987,1323.6877,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.58
188.4450,7.2450,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1323.6877,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.58
188.4500,7.2500,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.4550,7.2550,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1327.4657,1321.7987,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.4600,7.2600,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1323.6877,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.4650,7.2650,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1323.6877,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.4700,7.2700,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1325.5767,1321.7987,1323.6877,1319.9097,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.4750,7.2750,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1323.6877,1321.7987,1321.7987,-200.0000,-197.9011,66.7903,67.97
188.4800,7.2800,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1319.9097,1323.6877,1319.9097,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.4850,7.2850,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1327.4657,1321.7987,1323.6877,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.4900,7.2900,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1323.6877,1325.5767,1319.9097,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.4950,7.2950,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1325.5767,1321.7987,1323.6877,-200.0000,-197.9011,66.7903,67.58
188.5000,7.3000,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1321.7987,1323.6877,1319.9097,1321.7987,-200.0000,-200.0000,67.1839,67.58
188.5050,7.3050,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1325.5767,1321.7987,1323.6877,1319.9097,1319.9097,-200.0000,-200.0000,66.7903,67.97
188.5100,7.3100,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1323.6877,1319.9097,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.5150,7.3150,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1327.4657,1321.7987,1325.5767,1319.9097,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.5200,7.3200,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,65.5922,1329.3547,1323.6877,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.5250,7.3250,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,65.5922,1327.4657,1319.9097,1323.6877,1319.9097,1319.9097,-200.0000,-200.0000,66.7903,67.58
188.5300,7.3300,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1323.6877,1323.6877,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.5350,7.3350,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1323.6877,1323.6877,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.5400,7.3400,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1325.5767,1319.9097,1321.7987,1318.0206,1319.9097,-200.0000,-200.0000,66.7903,67.97
188.5450,7.3450,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1323.6877,1319.9097,1319.9097,-200.0000,-200.0000,66.7903,67.97
188.5500,7.3500,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1323.6877,1319.9097,1319.9097,-200.0000,-200.0000,66.7903,67.97
188.5550,7.3550,1.0000,4.9535,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1327.4657,1319.9097,1323.6877,1319.9097,1321.7987,-200.0000,-200.0000,66.7903,67.58
188.5600,7.3600,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1327.4657,1323.6877,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.5650,7.3650,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1329.3547,1323.6877,1323.6877,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.5700,7.3700,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,65.5922,1327.4657,1323.6877,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.5750,7.3750,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1327.4657,1321.7987,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.5800,7.3800,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1321.7987,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.5850,7.3850,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1327.4657,1319.9097,1323.6877,1319.9097,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.5900,7.3900,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1327.4657,1321.7987,1323.6877,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.5950,7.3950,1.0000,4.9640,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1321.7987,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.6000,7.4000,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,69.3703,1327.4657,1321.7987,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.6050,7.4050,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1323.6877,1325.5767,1323.6877,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.6100,7.4100,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1323.6877,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.58
188.6150,7.4150,1.0000,4.9640,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1329.3547,1323.6877,1325.5767,1321.7987,1323.6877,-200.0000,-200.0000,66.7903,67.97
188.6200,7.4200,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1323.6877,1325.5767,1323.6877,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.6250,7.4250,1.0000,4.9640,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,67.4813,1327.4657,1323.6877,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
188.6300,7.4300,1.0000,4.9587,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,71.2593,1327.4657,1323.6877,1325.5767,1321.7987,1321.7987,-200.0000,-200.0000,66.7903,67.97
