run_time [s],time [s],state [-],ox_l1 [lbf],ox_l2 [lbf],ox_l3 [lbf],ox_l4 [lbf],fu_l1 [lbf],fu_l2 [lbf],fu_l3 [lbf],fu_l4 [lbf],ox_tc_094 [degF],ox_tc_097 [degF],fu_tc_056 [degF],ch_stc_101_a [degF],ch_stc_101_b [degF],ch_stc_101_c [degF]
17.8980,1.1860,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1333.76,77.72,1334.84,-404.00,-404.00
17.9100,1.1980,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1333.76,77.72,1334.84,-404.00,-404.00
17.9220,1.2100,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1333.76,77.72,1334.84,-404.00,-404.00
17.9340,1.2220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
17.9460,1.2340,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
17.9580,1.2460,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
17.9700,1.2580,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
17.9820,1.2700,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
17.9940,1.2820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.0060,1.2940,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.0180,1.3060,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.0300,1.3180,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.0420,1.3300,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.0540,1.3420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.0660,1.3540,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.0780,1.3660,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.0900,1.3780,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.1020,1.3900,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.1140,1.4020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.1260,1.4140,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.1380,1.4260,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.1500,1.4380,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.1620,1.4500,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.1740,1.4620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1333.76,78.80,1334.84,-404.00,-404.00
18.1860,1.4740,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1333.76,78.80,1334.84,-404.00,-404.00
18.1980,1.4860,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1333.76,78.80,1334.84,-404.00,-404.00
18.2100,1.4980,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1333.76,78.80,1334.84,-404.00,-404.00
18.2220,1.5100,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.2340,1.5220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.2460,1.5340,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.2580,1.5460,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.2700,1.5580,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.2820,1.5700,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.2940,1.5820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.3060,1.5940,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.3180,1.6060,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.3300,1.6180,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.3420,1.6300,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.3540,1.6420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.3660,1.6540,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.3780,1.6660,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.3900,1.6780,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.4020,1.6900,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.4140,1.7020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.4260,1.7140,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.4380,1.7260,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.4500,1.7380,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.4620,1.7500,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.4740,1.7620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.4860,1.7740,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.4980,1.7860,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.5100,1.7980,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.5220,1.8100,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.5340,1.8220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.5460,1.8340,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.5580,1.8460,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1333.76,78.80,1334.84,-404.00,-404.00
18.5700,1.8580,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1333.76,78.80,1334.84,-404.00,-404.00
18.5820,1.8700,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1333.76,78.80,1334.84,-404.00,-404.00
18.5940,1.8820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1333.76,78.80,1334.84,-404.00,-404.00
18.6060,1.8940,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.6180,1.9060,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.6300,1.9180,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.6420,1.9300,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.6540,1.9420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.6660,1.9540,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.6780,1.9660,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.6900,1.9780,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.7020,1.9900,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.7140,2.0020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.7260,2.0140,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.7380,2.0260,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.7500,2.0380,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.7620,2.0500,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.7740,2.0620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.7860,2.0740,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.7980,2.0860,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.8100,2.0980,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.8220,2.1100,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.8340,2.1220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.8460,2.1340,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.8580,2.1460,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.8700,2.1580,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.8820,2.1700,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.8940,2.1820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.9060,2.1940,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.9180,2.2060,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.9300,2.2180,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.9420,2.2300,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
18.9540,2.2420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.9660,2.2540,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.9780,2.2660,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
18.9900,2.2780,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
19.0020,2.2900,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.0140,2.3020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.0260,2.3140,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.0380,2.3260,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.0500,2.3380,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.0620,2.3500,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.0740,2.3620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.0860,2.3740,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.0980,2.3860,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
19.1100,2.3980,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
19.1220,2.4100,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
19.1340,2.4220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
19.1460,2.4340,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
19.1580,2.4460,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
19.1700,2.4580,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
19.1820,2.4700,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
19.1940,2.4820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.2060,2.4940,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.2180,2.5060,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.2300,2.5180,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.2420,2.5300,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.2540,2.5420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.2660,2.5540,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.2780,2.5660,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.2900,2.5780,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.3020,2.5900,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.3140,2.6020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.3260,2.6140,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.3380,2.6260,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
19.3500,2.6380,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
19.3620,2.6500,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
19.3740,2.6620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
19.3860,2.6740,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.3980,2.6860,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.4100,2.6980,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.4220,2.7100,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.4340,2.7220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.4460,2.7340,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.4580,2.7460,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.4700,2.7580,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.4820,2.7700,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.4940,2.7820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.5060,2.7940,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.5180,2.8060,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.5300,2.8180,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.5420,2.8300,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.5540,2.8420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.5660,2.8540,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.5780,2.8660,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.5900,2.8780,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.6020,2.8900,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.6140,2.9020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,78.80,1334.84,-404.00,-404.00
19.6260,2.9140,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1334.84,1334.84,77.72,1334.84,-404.00,-404.00
